id,vadt,AADT,FacilityType
8026-8168,3975.959335,350,Arterial/Collector
8027-7940,5040.572206,2650,Arterial/Collector
8027-8088,2540.842244,1250,Arterial/Collector
8029-7988,10456.72862,5550,Arterial/Collector
8029-8081,12861.58379,5550,Arterial/Collector
8030-7829,6558.767167,9600,Arterial/Collector
8031-8032,5741.857832,1400,Arterial/Collector
8032-7829,2948.644844,2100,Arterial/Collector
8032-8031,7091.885683,1400,Arterial/Collector
8032-8203,8006.331251,3650,Arterial/Collector
8034-23667,11350.04853,6700,Arterial/Collector
8034-7995,15597.75543,9150,Arterial/Collector
8034-8208,4614.459149,2600,Arterial/Collector
8035-8018,4669.935329,3450,Arterial/Collector
8035-8100,11955.80945,3850,Arterial/Collector
8041-23261,44524.93334,23150,Interstate
8041-7917,41349.01146,22200,Interstate
8042-7964,9811.363628,7250,Arterial/Collector
8042-8047,6173.779125,5900,Arterial/Collector
8042-8186,8313.458972,7250,Arterial/Collector
8044-21244,30368.61039,14450,Arterial/Collector
8044-7953,6373.386486,1750,Arterial/Collector
8044-8084,31714.22232,14450,Arterial/Collector
8047-8042,4929.43886,5900,Arterial/Collector
8047-8053,4270.161242,4050,Arterial/Collector
8049-7967,5765.640378,1850,Arterial/Collector
8049-8101,359.7205259,1850,Arterial/Collector
8050-7823,1972.217675,400,Arterial/Collector
8050-8224,3165.650639,600,Arterial/Collector
8050-8244,1423.318255,300,Arterial/Collector
8053-7852,11290.89102,5050,Arterial/Collector
8053-8047,2953.208148,4050,Arterial/Collector
8053-8057,3124.391519,4100,Arterial/Collector
8053-8104,11093.68081,7650,Arterial/Collector
8054-22379,9152.505356,7900,Arterial/Collector
8054-22383,5785.983896,500,Arterial/Collector
8054-8074,7604.632596,7900,Arterial/Collector
8055-7981,16674.46212,12450,Arterial/Collector
8055-8118,15494.07529,12450,Arterial/Collector
8057-7798,3666.388706,2600,Arterial/Collector
8057-8053,3983.735656,4100,Arterial/Collector
8058-7838,7736.591724,4250,Arterial/Collector
8058-8065,2725.985305,1000,Arterial/Collector
8058-8070,9888.396564,4200,Arterial/Collector
8059-22281,2227.48582,950,Arterial/Collector
8059-8062,1335.724765,1200,Arterial/Collector
8059-8078,399.8894491,950,Arterial/Collector
8060-8078,1692.266903,2350,Arterial/Collector
8062-7974,2094.709342,1400,Arterial/Collector
8062-8059,1148.817442,1200,Arterial/Collector
8062-8061,583.8561451,300,Arterial/Collector
8062-8072,2546.702024,1900,Arterial/Collector
8064-7875,4471.9299,350,Arterial/Collector
8064-8213,2004.331037,350,Arterial/Collector
8065-8058,3543.64003,1000,Arterial/Collector
8065-8191,2552.580471,500,Arterial/Collector
8066-7902,24878.04701,12650,Arterial/Collector
8067-7903,10291.42263,2950,Arterial/Collector
8068-7920,11853.32193,3500,Arterial/Collector
8068-8422,6534.515068,7350,Arterial/Collector
8069-7937,10754.24934,4500,Arterial/Collector
8069-8222,12620.18397,4500,Arterial/Collector
8070-8058,9704.091908,4200,Arterial/Collector
8070-8077,10093.72455,4200,Arterial/Collector
8071-8002,11407.66488,4950,Arterial/Collector
8071-8076,1362.591403,3850,Arterial/Collector
8072-8062,2189.070994,1900,Arterial/Collector
8072-8082,1336.973217,1900,Arterial/Collector
8073-8018,13849.05961,6250,Arterial/Collector
8073-8113,14942.85811,6250,Arterial/Collector
8074-22375,14662.27819,11300,Arterial/Collector
8074-8054,9822.654115,7900,Arterial/Collector
8075-22383,3346.865159,500,Arterial/Collector
8075-8012,8673.539223,4400,Arterial/Collector
8075-8076,1305.759685,500,Arterial/Collector
8075-8150,10476.34168,4600,Arterial/Collector
8076-8011,2042.456276,5550,Arterial/Collector
8076-8071,1649.991966,3850,Arterial/Collector
8076-8075,1383.242663,500,Arterial/Collector
8077-8070,9473.610685,4200,Arterial/Collector
8077-8089,10345.37765,4200,Arterial/Collector
8077-8239,5683.046109,1000,Arterial/Collector
8078-8060,1576.787857,2350,Arterial/Collector
8078-8082,2378.638882,3750,Arterial/Collector
8078-8298,1959.147838,1350,Arterial/Collector
8079-8102,6000.876044,1650,Arterial/Collector
8079-8156,3918.804993,1950,Arterial/Collector
8080-21695,13387.56629,5100,Arterial/Collector
8080-7998,9187.457574,5100,Arterial/Collector
8080-8094,3124.35197,6900,Arterial/Collector
8081-8029,10667.34911,5550,Arterial/Collector
8081-8174,10645.18156,5550,Arterial/Collector
8082-8072,1130.178236,1900,Arterial/Collector
8082-8078,3284.723139,3750,Arterial/Collector
8082-8109,2339.29139,2550,Arterial/Collector
8082-8383,1377.940073,3650,Arterial/Collector
8083-22285,3131.621934,2600,Arterial/Collector
8083-7952,5547.850355,2500,Arterial/Collector
8084-8044,30192.24565,14450,Arterial/Collector
8084-8259,18890.79286,11950,Arterial/Collector
8084-8302,12826.67805,5050,Arterial/Collector
8085-7891,3048.109184,1200,Arterial/Collector
8085-8355,2278.717939,1200,Arterial/Collector
8086-8000,9848.49086,8150,Arterial/Collector
8086-8105,15723.76512,8150,Arterial/Collector
8087-7954,3080.222723,2950,Arterial/Collector
8087-8088,1765.064389,450,Arterial/Collector
8088-8027,1863.934701,1250,Arterial/Collector
8088-8087,2535.147585,450,Arterial/Collector
8089-7941,14374.56003,8350,Arterial/Collector
8089-8077,10834.21369,4200,Arterial/Collector
8089-8180,13368.53793,10300,Arterial/Collector
8091-9177,1343.244552,350,Arterial/Collector
8094-7997,22235.34871,14250,Arterial/Collector
8094-8080,2528.199214,6900,Arterial/Collector
8094-8211,15392.05144,14250,Arterial/Collector
8095-23946,18008.4209,12050,Arterial/Collector
8095-7911,21567.06091,17350,Arterial/Collector
8095-8096,23913.52783,14900,Arterial/Collector
8095-8185,22692.87212,18100,Arterial/Collector
8096-7985,3356.960692,1600,Arterial/Collector
8096-8095,22102.16861,14900,Arterial/Collector
8096-8215,4735.131789,1100,Arterial/Collector
8097-8145,11786.05714,5600,Arterial/Collector
8098-7999,12196.35879,2900,Arterial/Collector
8098-8112,25584.79731,18100,Arterial/Collector
8098-8216,14315.81416,6650,Arterial/Collector
8100-8035,11671.59147,3850,Arterial/Collector
8100-8128,9655.646784,3850,Arterial/Collector
8101-8049,1247.016001,1850,Arterial/Collector
8101-8298,2620.281359,1850,Arterial/Collector
8102-8079,6818.983794,1650,Arterial/Collector
8104-8053,10688.61553,7650,Arterial/Collector
8104-8190,11099.04753,10600,Arterial/Collector
8105-8086,15309.36369,8150,Arterial/Collector
8105-8108,18420.73178,18500,Arterial/Collector
8105-8112,22259.81227,13600,Arterial/Collector
8105-8345,11714.28133,5850,Arterial/Collector
8106-7989,4729.98871,2550,Arterial/Collector
8106-8004,4596.263924,500,Arterial/Collector
8106-8113,11572.00368,2550,Arterial/Collector
8108-8105,18348.55544,18500,Arterial/Collector
8108-8136,23775.02143,20600,Arterial/Collector
8109-8082,3225.23004,2550,Arterial/Collector
8109-8116,3387.973127,2550,Arterial/Collector
8112-8098,24373.9702,18100,Arterial/Collector
8112-8105,22679.44238,13600,Arterial/Collector
8112-8221,8003.795295,3150,Arterial/Collector
8113-8073,16059.13788,6250,Arterial/Collector
8113-8106,10752.32465,2550,Arterial/Collector
8113-8181,25526.24748,6250,Arterial/Collector
8114-7943,10018.86835,4100,Arterial/Collector
8114-8117,41339.88212,26500,Arterial/Collector
8114-8122,36809.81663,26500,Arterial/Collector
8114-8309,6471.244721,3750,Arterial/Collector
8116-8107,1029.953876,1900,Arterial/Collector
8116-8109,3254.85723,2550,Arterial/Collector
8116-8300,3549.708687,1900,Arterial/Collector
8117-7981,17293.50538,8200,Arterial/Collector
8117-8114,41742.67302,26500,Arterial/Collector
8117-8118,38589.17785,24100,Arterial/Collector
8117-8315,24779.51249,16050,Arterial/Collector
8118-8055,14492.32887,12450,Arterial/Collector
8118-8117,38930.81504,24100,Arterial/Collector
8118-8125,31817.63713,22250,Arterial/Collector
8118-8310,23783.60042,12200,Arterial/Collector
8119-8025,19808.80977,9900,Arterial/Collector
8119-8120,31294.25357,22250,Arterial/Collector
8119-8125,31163.40256,22250,Arterial/Collector
8120-8017,10360.87903,6000,Arterial/Collector
8120-8119,27567.10236,22250,Arterial/Collector
8120-8123,28031.30737,22250,Arterial/Collector
8120-8312,2332.211282,4350,Arterial/Collector
8121-7980,19381.36386,9800,Arterial/Collector
8121-8127,19315.35192,19100,Arterial/Collector
8121-8306,16415.56969,10100,Arterial/Collector
8122-8114,36678.56712,26500,Arterial/Collector
8123-8120,26466.47514,22250,Arterial/Collector
8123-8343,15120.99274,8400,Arterial/Collector
8124-8133,27852.30289,22550,Arterial/Collector
8125-8118,32024.55896,22250,Arterial/Collector
8125-8119,32545.57128,22250,Arterial/Collector
8127-7982,3125.42927,2050,Arterial/Collector
8127-8121,22095.18578,19100,Arterial/Collector
8127-8132,19878.96166,19100,Arterial/Collector
8127-8320,4522.169177,2700,Arterial/Collector
8128-8023,7912.553363,4250,Arterial/Collector
8128-8100,10630.78709,3850,Arterial/Collector
8128-8161,9263.930223,3850,Arterial/Collector
8128-8171,8370.306273,4550,Arterial/Collector
8132-7990,10874.55351,6000,Arterial/Collector
8132-8127,22096.42587,19100,Arterial/Collector
8132-8137,22048.84329,16800,Arterial/Collector
8133-8124,26467.54147,22550,Arterial/Collector
8133-8138,27019.0401,22550,Arterial/Collector
8133-8295,13871.44153,6350,Arterial/Collector
8134-21695,10355.59415,5100,Arterial/Collector
8134-8236,10215.78521,5100,Arterial/Collector
8135-7910,6842.246593,2400,Arterial/Collector
8135-8214,4443.258317,2400,Arterial/Collector
8136-8108,24148.62532,20600,Arterial/Collector
8136-8143,16650.5551,22550,Arterial/Collector
8137-7994,5991.452701,4850,Arterial/Collector
8137-8132,20984.06115,16800,Arterial/Collector
8137-8140,20533.05894,15850,Arterial/Collector
8137-8338,6284.519949,3900,Arterial/Collector
8138-8133,26948.8011,22550,Arterial/Collector
8138-8141,20503.99863,22550,Arterial/Collector
8139-7938,16394.86608,10550,Arterial/Collector
8139-8142,24373.25023,12650,Arterial/Collector
8139-8158,25924.11602,13450,Arterial/Collector
8139-8261,15568.09933,7100,Interstate
8140-8137,18874.12222,15850,Arterial/Collector
8140-8146,22124.84377,15850,Arterial/Collector
8140-8348,10507.98965,2750,Arterial/Collector
8141-8138,27269.07434,22550,Arterial/Collector
8141-8142,20032.50336,12650,Arterial/Collector
8142-7901,12159.4232,5750,Arterial/Collector
8142-8139,26228.03849,12650,Arterial/Collector
8142-8141,18232.80201,12650,Arterial/Collector
8142-8296,14113.25307,6750,Arterial/Collector
8143-8136,16179.99114,22550,Arterial/Collector
8143-8144,21499.15643,22550,Arterial/Collector
8144-7991,7488.53612,7150,Arterial/Collector
8144-8143,18526.57468,22550,Arterial/Collector
8144-8152,22650.41742,21200,Arterial/Collector
8144-8349,11627.66903,9850,Arterial/Collector
8145-8097,11279.08982,5600,Arterial/Collector
8145-8147,27336.01456,17800,Arterial/Collector
8145-8166,15426.43264,18950,Arterial/Collector
8146-8140,20975.71005,15850,Arterial/Collector
8146-8150,21125.67736,15750,Arterial/Collector
8146-8324,3158.937635,4200,Arterial/Collector
8147-8145,26705.52244,17800,Arterial/Collector
8147-8158,27292.46707,17800,Arterial/Collector
8147-8273,4135.520089,2550,Arterial/Collector
8148-23946,18937.58644,12050,Arterial/Collector
8148-8214,16324.87407,12050,Arterial/Collector
8150-8075,10717.42951,4600,Arterial/Collector
8150-8146,21249.48804,15750,Arterial/Collector
8150-8155,21435.03835,16950,Arterial/Collector
8152-8144,21659.73058,21200,Arterial/Collector
8152-8237,23249.74272,20150,Arterial/Collector
8153-8154,25304.26838,16450,Arterial/Collector
8153-8157,24002.25885,19800,Arterial/Collector
8153-8282,7169.956419,3400,Arterial/Collector
8154-22375,7553.536623,5450,Arterial/Collector
8154-8153,24435.74298,16450,Arterial/Collector
8154-8155,25155.37408,16950,Arterial/Collector
8154-8353,9965.018309,7350,Arterial/Collector
8155-8150,21799.93726,16950,Arterial/Collector
8155-8154,24660.15679,16950,Arterial/Collector
8155-8324,6444.446994,2200,Arterial/Collector
8156-8079,3793.841857,1950,Arterial/Collector
8156-8157,12366.94639,12000,Arterial/Collector
8156-8160,16419.5422,12000,Arterial/Collector
8157-8153,22051.97286,19800,Arterial/Collector
8157-8156,12921.02465,12000,Arterial/Collector
8157-8303,11433.44656,8200,Arterial/Collector
8158-7857,730.931095,2950,Arterial/Collector
8158-8139,25831.30171,13450,Arterial/Collector
8158-8147,27179.7951,17800,Arterial/Collector
8158-8272,9612.372982,5300,Arterial/Collector
8160-8021,1632.085871,1600,Arterial/Collector
8160-8156,15740.50072,12000,Arterial/Collector
8160-8165,17453.46085,12000,Arterial/Collector
8161-8128,8725.192903,3850,Arterial/Collector
8165-8160,17167.46367,12000,Arterial/Collector
8165-8179,18560.24424,14300,Arterial/Collector
8166-8145,15549.95791,18950,Arterial/Collector
8166-8187,15529.33753,18950,Arterial/Collector
8168-8026,3825.498265,350,Arterial/Collector
8170-7953,7590.485839,900,Arterial/Collector
8171-8128,10435.19721,4550,Arterial/Collector
8171-8568,8370.306273,4550,Arterial/Collector
8174-8081,8873.883403,5550,Arterial/Collector
8179-8165,18186.27768,14300,Arterial/Collector
8179-8184,18693.71994,14150,Arterial/Collector
8179-8271,9929.532098,1250,Arterial/Collector
8180-8089,13795.07235,10300,Arterial/Collector
8180-8238,8841.340168,8550,Arterial/Collector
8181-8113,25822.84735,6250,Arterial/Collector
8181-8336,38581.57841,13400,Arterial/Collector
8184-7959,11903.97473,13400,Arterial/Collector
8184-8179,18335.76938,14150,Arterial/Collector
8184-8186,15774.72912,14850,Arterial/Collector
8184-8281,14260.7792,13350,Arterial/Collector
8185-8095,24500.15359,18100,Arterial/Collector
8185-8283,23936.56403,18100,Arterial/Collector
8186-8042,9216.341079,7250,Arterial/Collector
8186-8184,15775.31027,14850,Arterial/Collector
8186-8188,14516.3197,14850,Arterial/Collector
8187-8166,15606.19918,18950,Arterial/Collector
8187-8234,21968.34431,18950,Arterial/Collector
8187-8266,10194.95637,1850,Arterial/Collector
8188-8186,15282.18848,14850,Arterial/Collector
8188-8190,19471.16588,13350,Arterial/Collector
8190-8104,11008.16152,10600,Arterial/Collector
8190-8188,18088.32198,13350,Arterial/Collector
8190-8285,16407.84695,13050,Arterial/Collector
8191-8065,3132.884913,500,Arterial/Collector
8192-8328,17525.05504,10050,Arterial/Collector
8193-21776,1017.97867,1350,Arterial/Collector
8195-22392,9187.615558,10200,Arterial/Collector
8201-23667,12242.62783,7550,Arterial/Collector
8201-8212,13281.8486,7550,Arterial/Collector
8201-8213,2101.839439,950,Arterial/Collector
8203-8032,10115.13937,3650,Arterial/Collector
8208-8034,3496.995796,2600,Arterial/Collector
8208-8219,7709.388155,2600,Arterial/Collector
8211-21696,15392.05144,14250,Arterial/Collector
8211-8094,15230.32198,14250,Arterial/Collector
8212-8201,14205.66089,7550,Arterial/Collector
8212-8249,13529.61848,4750,Arterial/Collector
8213-8064,1603.933252,350,Arterial/Collector
8213-8201,1966.405453,950,Arterial/Collector
8214-8135,4635.280725,2400,Arterial/Collector
8214-8148,16602.10989,12050,Arterial/Collector
8214-8236,14781.18766,16100,Arterial/Collector
8214-8334,8469.010368,2400,Arterial/Collector
8215-8096,2978.969415,1100,Arterial/Collector
8215-8216,3534.972769,700,Arterial/Collector
8215-8297,2178.432371,1100,Arterial/Collector
8216-8098,16234.78966,6650,Arterial/Collector
8216-8215,1852.271312,700,Arterial/Collector
8216-8221,1977.432002,700,Arterial/Collector
8216-8339,16434.24079,6650,Arterial/Collector
8219-8208,5967.876545,2600,Arterial/Collector
8221-8112,7212.597566,3150,Arterial/Collector
8221-8216,2975.320327,700,Arterial/Collector
8221-8340,9254.243047,3150,Arterial/Collector
8222-8069,11721.22497,4500,Arterial/Collector
8222-8350,11699.22122,4100,Arterial/Collector
8223-7986,18599.02823,11550,Arterial/Collector
8223-8350,14661.59907,9900,Arterial/Collector
8224-22322,4156.955831,600,Arterial/Collector
8224-8050,3395.377092,600,Arterial/Collector
8226-7992,22454.53405,14750,Arterial/Collector
8226-8274,27144.29155,14750,Arterial/Collector
8233-8256,3238.768874,850,Arterial/Collector
8234-8187,23599.77356,18950,Arterial/Collector
8234-8246,23547.14513,18850,Arterial/Collector
8235-8236,22814.15282,16100,Arterial/Collector
8235-8246,24294.57757,18850,Arterial/Collector
8236-8134,9726.803937,5100,Arterial/Collector
8236-8214,15072.21409,16100,Arterial/Collector
8236-8235,24107.77999,16100,Arterial/Collector
8236-8326,17650.40494,8400,Arterial/Collector
8237-8152,21893.27254,20150,Arterial/Collector
8237-8242,25220.33297,20150,Arterial/Collector
8238-8180,9222.674086,8550,Arterial/Collector
8238-8367,8074.88672,8550,Arterial/Collector
8239-8077,4574.09601,1000,Arterial/Collector
8242-8013,13651.4824,6750,Arterial/Collector
8242-8237,24945.33218,20150,Arterial/Collector
8242-8243,21603.78287,17300,Arterial/Collector
8242-8371,14683.39841,9100,Arterial/Collector
8243-8242,21757.87238,17300,Arterial/Collector
8243-8247,22861.28738,17300,Arterial/Collector
8244-8050,1529.991768,300,Arterial/Collector
8244-8279,7718.547587,2800,Arterial/Collector
8246-8234,22572.79735,18850,Arterial/Collector
8246-8235,24658.46924,18850,Arterial/Collector
8247-21555,23274.36693,17300,Arterial/Collector
8247-8243,27512.29199,17300,Arterial/Collector
8249-8212,6680.711358,4750,Arterial/Collector
8249-8256,7353.780815,4750,Arterial/Collector
8250-22285,5919.473371,3000,Arterial/Collector
8250-8287,8362.676249,3000,Arterial/Collector
8252-21539,17556.91145,14550,Arterial/Collector
8252-21555,15266.8835,14550,Arterial/Collector
8256-8233,2924.832084,850,Arterial/Collector
8256-8249,7776.234605,4750,Arterial/Collector
8256-8389,6661.993166,4750,Arterial/Collector
8259-8084,17984.02075,11950,Arterial/Collector
8259-8388,21433.94286,14300,Arterial/Collector
8261-8139,15022.0243,7100,Interstate
8261-8356,15064.37019,7100,Interstate
8261-8360,1487.933792,950,Arterial/Collector
8266-8187,8640.389305,1850,Arterial/Collector
8266-8316,3493.220361,1850,Arterial/Collector
8266-8417,9821.646872,1350,Arterial/Collector
8271-8179,9913.516916,1250,Arterial/Collector
8271-8299,7190.276605,1100,Arterial/Collector
8271-8370,7604.854572,1250,Arterial/Collector
8272-8158,9452.829967,5300,Arterial/Collector
8272-8356,9770.213409,5300,Arterial/Collector
8273-8147,3617.699784,2550,Arterial/Collector
8273-8415,3409.575735,2550,Arterial/Collector
8274-21539,25291.63878,14550,Arterial/Collector
8274-8226,24531.18067,14750,Arterial/Collector
8274-8275,13974.36792,10400,Arterial/Collector
8274-8361,26824.38078,14400,Arterial/Collector
8275-8274,12146.31154,10400,Arterial/Collector
8275-8378,8671.955123,10400,Arterial/Collector
8279-8244,2426.583076,2800,Arterial/Collector
8279-8411,8787.042518,2800,Arterial/Collector
8281-8184,14222.86325,13350,Arterial/Collector
8281-8289,3240.344063,2400,Arterial/Collector
8281-8299,12650.99801,13350,Arterial/Collector
8282-8153,9506.56099,3400,Arterial/Collector
8283-8185,25430.75571,18100,Arterial/Collector
8283-8335,22703.55862,18100,Arterial/Collector
8284-8286,2383.335597,1300,Arterial/Collector
8285-8190,14074.74321,13050,Arterial/Collector
8285-8305,17532.00954,13050,Arterial/Collector
8286-8284,9873.527998,1300,Arterial/Collector
8286-8291,6617.87534,1300,Arterial/Collector
8287-23585,4915.472973,1800,Arterial/Collector
8287-8250,1382.482337,3000,Arterial/Collector
8288-8479,8600.430175,6200,Arterial/Collector
8289-8281,3466.845294,2400,Arterial/Collector
8289-8293,5914.922324,2400,Arterial/Collector
8291-8286,9871.579244,1300,Arterial/Collector
8291-8298,4123.619234,1300,Arterial/Collector
8293-8289,6279.018057,2400,Arterial/Collector
8293-8509,18997.39118,9350,Arterial/Collector
8294-8295,21961.63289,12700,Arterial/Collector
8294-8344,20014.22172,12700,Arterial/Collector
8295-8133,13945.9949,6350,Arterial/Collector
8295-8294,21735.78712,12700,Arterial/Collector
8295-8296,21330.90965,12700,Arterial/Collector
8295-8446,12758.05202,6350,Arterial/Collector
8296-8142,13960.45591,6750,Arterial/Collector
8296-8295,21111.09633,12700,Arterial/Collector
8296-8354,19232.27309,8250,Arterial/Collector
8297-23947,5267.677794,900,Arterial/Collector
8297-8215,2104.971244,1100,Arterial/Collector
8298-8078,604.898754,1350,Arterial/Collector
8298-8101,3408.681735,1850,Arterial/Collector
8298-8291,5877.010302,1300,Arterial/Collector
8298-8383,5836.796621,1800,Arterial/Collector
8299-8271,7388.296035,1100,Arterial/Collector
8299-8281,12386.5809,13350,Arterial/Collector
8299-8504,17892.98916,13350,Arterial/Collector
8300-8116,4284.811118,1900,Arterial/Collector
8300-8304,1502.754547,950,Arterial/Collector
8300-8585,2780.795007,1450,Arterial/Collector
8301-23262,44940.1879,15800,Interstate
8301-8346,39262.74457,19050,Interstate
8302-8084,12211.47398,5050,Arterial/Collector
8302-8490,13564.33573,5900,Arterial/Collector
8303-8157,10037.23776,8200,Arterial/Collector
8303-8370,11697.32131,8200,Arterial/Collector
8303-8497,9870.180624,5350,Arterial/Collector
8304-8300,2319.488684,950,Arterial/Collector
8304-8317,2086.610713,950,Arterial/Collector
8305-8285,8598.283767,13050,Arterial/Collector
8306-8121,15808.38024,10100,Arterial/Collector
8306-8307,3569.617623,5350,Arterial/Collector
8306-8320,4011.758032,4500,Arterial/Collector
8306-8460,16390.21978,10100,Arterial/Collector
8307-8306,3228.953522,5350,Arterial/Collector
8307-8308,4595.63132,5350,Arterial/Collector
8308-8307,4060.347728,5350,Arterial/Collector
8308-8309,6858.885496,6650,Arterial/Collector
8308-8452,5499.302047,3550,Arterial/Collector
8309-8114,6192.010666,3750,Arterial/Collector
8309-8308,6756.746658,6650,Arterial/Collector
8310-8118,22916.56927,12200,Arterial/Collector
8310-8311,29702.15149,12200,Arterial/Collector
8311-8310,30443.16913,12200,Arterial/Collector
8311-8312,30317.47482,18500,Arterial/Collector
8311-8399,21258.74031,9050,Arterial/Collector
8312-8120,3244.586927,4350,Arterial/Collector
8312-8311,32383.39204,18500,Arterial/Collector
8312-8343,29531.99351,18500,Arterial/Collector
8312-8400,2597.999855,4350,Arterial/Collector
8313-8315,8570.625186,7200,Arterial/Collector
8315-8117,24606.47426,16050,Arterial/Collector
8315-8313,8049.109885,7200,Arterial/Collector
8315-8458,28707.20657,15900,Arterial/Collector
8316-21700,14616.77536,10400,Arterial/Collector
8316-8266,1665.034715,1850,Arterial/Collector
8316-8505,9290.173579,10400,Arterial/Collector
8316-8506,3916.818383,1050,Arterial/Collector
8317-8304,2453.164153,950,Arterial/Collector
8317-8332,2045.769806,950,Arterial/Collector
8319-8320,4233.140789,4000,Arterial/Collector
8319-8464,6554.916929,2450,Arterial/Collector
8320-8127,4166.356036,2700,Arterial/Collector
8320-8306,5716.495255,4500,Arterial/Collector
8320-8319,2884.217072,4000,Arterial/Collector
8324-8146,2248.674482,4200,Arterial/Collector
8324-8155,6314.128949,2200,Arterial/Collector
8324-8376,5955.604014,2500,Arterial/Collector
8325-8326,6311.363898,3450,Arterial/Collector
8325-8525,5814.546992,2700,Arterial/Collector
8326-8236,18746.0777,8400,Arterial/Collector
8326-8325,4755.412315,3450,Arterial/Collector
8326-8334,5034.04168,4200,Arterial/Collector
8326-8377,17303.23287,8400,Arterial/Collector
8328-8192,17546.83804,10050,Arterial/Collector
8328-8365,18181.09996,10050,Arterial/Collector
8332-8317,2417.300997,950,Arterial/Collector
8332-8337,2052.326861,950,Arterial/Collector
8334-8214,8647.242233,2400,Arterial/Collector
8334-8326,4875.231708,4200,Arterial/Collector
8334-8335,9108.935939,4200,Arterial/Collector
8335-8283,23314.49046,18100,Arterial/Collector
8335-8334,9264.798132,4200,Arterial/Collector
8335-8395,25789.28583,17200,Arterial/Collector
8336-8181,32607.06677,13400,Arterial/Collector
8336-8423,31966.96298,11850,Interstate
8337-8332,2417.339274,950,Arterial/Collector
8338-8137,5967.463005,3900,Arterial/Collector
8338-8391,5845.927893,3900,Arterial/Collector
8339-8216,15672.62707,6650,Arterial/Collector
8339-8384,21590.23166,6650,Arterial/Collector
8340-8221,9460.933298,3150,Arterial/Collector
8340-8345,7445.784986,4650,Arterial/Collector
8340-8392,9884.504974,4950,Arterial/Collector
8341-8345,6253.177564,4650,Arterial/Collector
8341-8406,7813.54061,4650,Arterial/Collector
8343-8123,14306.00767,8400,Arterial/Collector
8343-8312,31356.92176,18500,Arterial/Collector
8343-8344,11267.83665,12700,Arterial/Collector
8343-8374,20403.74742,17450,Arterial/Collector
8344-8294,20586.32068,12700,Arterial/Collector
8344-8343,11226.86351,12700,Arterial/Collector
8344-8374,11491.97962,4250,Arterial/Collector
8345-8105,10804.58485,5850,Arterial/Collector
8345-8340,7023.710867,4650,Arterial/Collector
8345-8341,6885.749692,4650,Arterial/Collector
8345-8405,12356.93159,7250,Arterial/Collector
8346-8301,40756.71388,19050,Interstate
8346-8393,32280.22443,19050,Interstate
8348-8140,9746.264258,2750,Arterial/Collector
8349-8144,9467.387459,9850,Arterial/Collector
8349-8387,17093.89516,13850,Arterial/Collector
8350-8222,11568.83308,4100,Arterial/Collector
8350-8223,15731.47142,9900,Arterial/Collector
8350-8385,27765.84225,12150,Arterial/Collector
8352-7869,1519.05652,400,Arterial/Collector
8353-8154,9733.850175,7350,Arterial/Collector
8353-8480,10505.10111,8450,Arterial/Collector
8354-8296,18809.88434,8250,Arterial/Collector
8355-22816,2515.454689,1600,Arterial/Collector
8355-8085,2102.688105,1200,Arterial/Collector
8356-8261,13914.08717,7100,Interstate
8356-8272,9848.138306,5300,Arterial/Collector
8356-8448,16509.41513,7100,Interstate
8360-8261,1507.600413,950,Arterial/Collector
8361-8274,29628.64739,14400,Arterial/Collector
8361-8413,23011.59768,13650,Arterial/Collector
8365-19840,20883.15649,10050,Arterial/Collector
8365-8328,18244.81331,10050,Arterial/Collector
8367-8238,7293.287918,8550,Arterial/Collector
8367-8502,16586.17991,9400,Arterial/Collector
8370-8271,7390.819931,1250,Arterial/Collector
8370-8303,10771.67444,8200,Arterial/Collector
8370-8428,15740.63592,7650,Arterial/Collector
8371-8242,14032.59123,9100,Arterial/Collector
8371-8642,14007.55376,9750,Arterial/Collector
8374-8343,21454.6629,17450,Arterial/Collector
8374-8344,10554.27764,4250,Arterial/Collector
8374-8400,14431.23256,4400,Arterial/Collector
8376-8324,7371.816195,2500,Arterial/Collector
8376-8391,7862.906098,2950,Arterial/Collector
8377-8326,17001.7634,8400,Arterial/Collector
8377-8498,22542.52886,8450,Arterial/Collector
8378-8275,10734.77454,10400,Arterial/Collector
8378-8385,14685.65634,9950,Arterial/Collector
8383-23586,3549.819303,3600,Arterial/Collector
8383-8082,1191.290709,3650,Arterial/Collector
8383-8298,7024.33896,1800,Arterial/Collector
8384-8339,21590.00164,6650,Arterial/Collector
8384-8392,4322.837097,1500,Arterial/Collector
8384-8404,21724.96771,10100,Arterial/Collector
8385-8350,27699.16863,12150,Arterial/Collector
8385-8378,15374.75652,9950,Arterial/Collector
8385-8412,22206.04427,17000,Arterial/Collector
8385-8514,10720.22234,10400,Arterial/Collector
8387-8349,17950.39715,13850,Arterial/Collector
8388-8259,20495.52808,14300,Arterial/Collector
8388-8532,19284.68419,13950,Arterial/Collector
8389-8256,6329.569269,4750,Arterial/Collector
8389-8455,6661.993166,4750,Arterial/Collector
8391-8338,6000.309217,3900,Arterial/Collector
8391-8376,9198.661853,2950,Arterial/Collector
8391-8477,7671.00388,4450,Arterial/Collector
8392-8340,10513.26944,4950,Arterial/Collector
8392-8384,4608.669147,1500,Arterial/Collector
8392-8566,9046.385077,4950,Arterial/Collector
8393-8346,33113.83986,19050,Interstate
8395-23948,21524.62833,17200,Arterial/Collector
