id,vadt,AADT,FacilityType
5160-5154,15449.089612847349,4167,Arterial/Collector
5160-5185,10924.021669387817,4760,Arterial/Collector
5161-5151,7275.668300702701,2512,Arterial/Collector
5161-5162,7355.359488601098,5572,Arterial/Collector
5162-20028,4364.9248374137105,4312,Arterial/Collector
5162-5161,6447.684513241053,5572,Arterial/Collector
5165-5143,3556.3861411487064,2471,Arterial/Collector
5165-5168,3023.1843215812305,1575,Arterial/Collector
5165-5187,3409.092328710171,2422,Arterial/Collector
5168-5165,2716.3365649686507,1575,Arterial/Collector
5168-5169,4998.374983234302,1357,Arterial/Collector
5168-5190,2303.510064203525,739,Arterial/Collector
5169-5168,4248.813083395129,1357,Arterial/Collector
5169-5170,2430.625308010252,1357,Arterial/Collector
5170-5169,2150.5830395874837,1357,Arterial/Collector
5170-5171,2304.1003006991955,969,Arterial/Collector
5171-5170,1936.0810809500204,969,Arterial/Collector
5176-5210,2523.421714961529,1550,Arterial/Collector
5177-5152,4985.986165662606,1622,Arterial/Collector
5177-5212,3889.9336806884585,1549,Arterial/Collector
5180-5156,3251.9361511190264,1330,Arterial/Collector
5183-5185,8007.975242557625,4469,Arterial/Collector
5183-5186,7936.3188735346,5896,Arterial/Collector
5183-5205,592.4779425981009,1478,Arterial/Collector
5185-5160,10569.692423775792,4760,Arterial/Collector
5185-5183,7708.412556876739,4469,Arterial/Collector
5186-5183,8211.170321027437,5896,Arterial/Collector
5186-5189,8486.013906180857,7655,Arterial/Collector
5186-5205,3675.654175134997,3703,Arterial/Collector
5187-5165,2995.0405007352433,2422,Arterial/Collector
5187-5190,1803.170314672403,591,Arterial/Collector
5187-5260,4556.948690010856,2269,Arterial/Collector
5188-20029,2378.300939334091,1773,Arterial/Collector
5189-5186,8570.370662416022,7655,Arterial/Collector
5190-5168,2802.4064961264376,739,Arterial/Collector
5190-5187,1510.0570829928233,591,Arterial/Collector
5190-5197,1460.8686601376005,690,Arterial/Collector
5192-5153,2797.0468632405004,4468,Arterial/Collector
5197-5190,1666.6519007578415,690,Arterial/Collector
5197-5267,1787.2276575954943,542,Arterial/Collector
5200-5224,6436.225900759299,2167,Arterial/Collector
5205-5183,699.5834444383507,1478,Arterial/Collector
5205-5186,3307.824601486636,3703,Arterial/Collector
5205-5271,4268.132150265077,4821,Arterial/Collector
5208-5209,2513.8730482906103,1793,Arterial/Collector
5208-5265,1374.7080607907849,2326,Arterial/Collector
5209-5150,1235.292291222106,690,Arterial/Collector
5209-5208,2743.96164444089,1793,Arterial/Collector
5209-5210,3486.648098173241,2101,Arterial/Collector
5209-5266,3056.9421320371716,1332,Arterial/Collector
5210-5176,2373.0762166113905,1550,Arterial/Collector
5210-5209,3540.523489478975,2101,Arterial/Collector
5210-5212,3217.121598909299,1651,Arterial/Collector
5210-5242,3137.569261676322,1477,Arterial/Collector
5212-5177,4109.8859661022825,1549,Arterial/Collector
5212-5210,3368.634138493488,1651,Arterial/Collector
5212-5238,2512.829125721939,630,Arterial/Collector
5213-5281,1440.679531600792,1034,Arterial/Collector
5218-23865,4989.84011579305,4457,Arterial/Collector
5218-5240,4598.088485881686,1378,Arterial/Collector
5220-5159,1753.0136739897232,1575,Arterial/Collector
5220-5244,1770.3717820234597,2156,Arterial/Collector
5222-5250,3065.226280235375,969,Arterial/Collector
5223-5225,2002.1299618392172,4239,Arterial/Collector
5224-5200,5456.583982373278,2167,Arterial/Collector
5224-5236,6945.486083870133,2167,Arterial/Collector
5225-5223,2372.2213851755364,4239,Arterial/Collector
5225-5227,5996.105716208617,6394,Arterial/Collector
5225-5241,2854.279794561786,3022,Arterial/Collector
5227-23865,2354.5661067565284,7485,Arterial/Collector
5227-5225,5708.937571485837,6394,Arterial/Collector
5227-5239,3510.5384636794524,8673,Arterial/Collector
5235-5264,3931.1932468414307,2460,Arterial/Collector
5236-5224,6050.163605014484,2167,Arterial/Collector
5236-5269,2410.7853388997196,1477,Arterial/Collector
5237-5223,747.0139021596794,2180,Arterial/Collector
5238-5212,2884.2938032917054,630,Arterial/Collector
5238-5243,5056.000545695424,630,Arterial/Collector
5239-5227,3474.8825373177724,8673,Arterial/Collector
5239-5240,4604.158603936434,2092,Arterial/Collector
5239-5245,13036.743295275917,7073,Arterial/Collector
5240-5218,4286.746790021038,1378,Arterial/Collector
5240-5239,5203.908202838152,2092,Arterial/Collector
5240-5255,7510.256845211705,2665,Arterial/Collector
5241-5225,3516.1890557308993,3022,Arterial/Collector
5241-5245,3189.2021382378443,2544,Arterial/Collector
5241-5253,3216.9702192471523,2616,Arterial/Collector
5242-5210,2889.5866619603084,1477,Arterial/Collector
5242-5243,2919.966235751131,622,Arterial/Collector
5242-5266,5038.3047923197355,954,Arterial/Collector
5242-5331,4342.912599292895,2282,Arterial/Collector
5243-5238,4853.098467885052,630,Arterial/Collector
5243-5242,3630.7855773468814,622,Arterial/Collector
5243-5269,1425.214931818346,606,Arterial/Collector
5244-5220,1581.0630695931613,2156,Arterial/Collector
5244-5246,1702.4990198804664,1090,Arterial/Collector
5244-5250,2088.386670759297,1575,Arterial/Collector
5244-5299,2307.590686226885,1525,Arterial/Collector
5245-5239,12472.569137302695,7073,Arterial/Collector
5245-5254,15188.97124178335,3828,Arterial/Collector
5246-5244,1663.6290763422148,1090,Arterial/Collector
5246-5247,1567.1871508771244,985,Arterial/Collector
5246-5436,1906.9045437127352,692,Arterial/Collector
5247-19348,562.2108822790033,726,Arterial/Collector
5247-5246,1559.562729315677,985,Arterial/Collector
5250-5222,2915.151709199573,969,Arterial/Collector
5250-5244,2099.4513415844776,1575,Arterial/Collector
5250-5251,3165.0895900269966,2034,Arterial/Collector
5250-5330,3253.291649876473,840,Arterial/Collector
5251-5250,3250.305603700535,2034,Arterial/Collector
5251-5253,4965.675108286242,2675,Arterial/Collector
5251-5272,2238.1822647849717,896,Arterial/Collector
5253-5241,7190.399548637371,2616,Arterial/Collector
5253-5251,5253.659502113859,2675,Arterial/Collector
5253-5254,13324.005642533224,2446,Arterial/Collector
5254-5245,12029.702398991989,3828,Arterial/Collector
5254-5253,18782.270047483344,2446,Arterial/Collector
5255-5240,7798.664673316874,2665,Arterial/Collector
5255-5259,13036.80534425477,5400,Arterial/Collector
5259-5255,14303.382328415368,5400,Arterial/Collector
5259-5291,6162.890515201724,6375,Arterial/Collector
5260-5187,4209.682764501622,2269,Arterial/Collector
5260-5318,4292.487723399575,2543,Arterial/Collector
5264-5235,4003.8449713389077,2460,Arterial/Collector
5265-5208,1085.5346349072083,2326,Arterial/Collector
5265-5266,4537.33919476966,1575,Arterial/Collector
5265-5289,1800.1477796053514,3658,Arterial/Collector
5266-5209,3019.5502469436033,1332,Arterial/Collector
5266-5242,4288.803033955706,954,Arterial/Collector
5266-5265,4791.1122366935015,1575,Arterial/Collector
5266-5289,3304.1347336967783,921,Arterial/Collector
5267-5197,2004.3072090264664,542,Arterial/Collector
5267-5293,1378.0806045354498,542,Arterial/Collector
5268-5270,4523.38826052472,3715,Arterial/Collector
5269-5236,2089.829535754087,1477,Arterial/Collector
5269-5243,1933.1322456686369,606,Arterial/Collector
5269-5331,3836.0001786438124,1524,Arterial/Collector
5270-5268,5904.732266575099,3715,Arterial/Collector
5270-5287,4523.38826052472,4869,Arterial/Collector
5271-5205,4007.4081477501118,4821,Arterial/Collector
5271-5322,2583.652330224713,4530,Arterial/Collector
5272-5251,1909.8718369652827,896,Arterial/Collector
5272-5274,2238.1822647849717,1034,Arterial/Collector
5273-5274,5734.36115036408,6008,Arterial/Collector
5273-5275,4163.665758537749,6008,Arterial/Collector
5274-5272,1909.8718369652827,1034,Arterial/Collector
5274-5273,857.898516918222,6008,Arterial/Collector
5275-5273,4992.409367740155,6008,Arterial/Collector
5275-5278,4163.665758537749,6056,Arterial/Collector
5278-5275,4992.409367740155,6056,Arterial/Collector
5278-5347,6055.438709011922,4385,Arterial/Collector
5281-5213,1472.734571745983,1034,Arterial/Collector
5281-5323,2905.994457483291,1576,Arterial/Collector
5287-5270,5904.732266575099,4869,Arterial/Collector
5287-5294,4528.549509685487,3464,Arterial/Collector
5289-5265,2121.22473507634,3658,Arterial/Collector
5289-5266,2771.014200354616,921,Arterial/Collector
5289-5302,5104.282534847656,3972,Arterial/Collector
5291-5259,6216.468965630978,6375,Arterial/Collector
5291-5306,5164.845121175982,3881,Arterial/Collector
5293-5267,1440.2636434377152,542,Arterial/Collector
5293-5311,1132.2601786985372,591,Arterial/Collector
5294-5287,1482.8863897584379,3464,Arterial/Collector
5294-5308,921.5437973997323,3464,Arterial/Collector
5299-5244,2120.1696257181466,1525,Arterial/Collector
5299-5378,2307.590686226885,1526,Arterial/Collector
5302-5289,4892.2389369358625,3972,Arterial/Collector
5302-5303,6678.060605780533,7219,Arterial/Collector
5302-5304,6804.884928007921,7952,Arterial/Collector
5303-5302,6567.462031578101,7219,Arterial/Collector
5304-5302,6694.498164989054,7952,Arterial/Collector
5304-5307,2991.522983416915,6624,Arterial/Collector
5306-5291,4952.7671050342415,3881,Arterial/Collector
5306-5307,5164.845121175982,4264,Arterial/Collector
5307-5304,2340.5539211307964,6624,Arterial/Collector
5307-5306,4952.7671050342415,4264,Arterial/Collector
5307-5353,2231.347954643269,3150,Arterial/Collector
5308-5294,665.3518211487681,3464,Arterial/Collector
5308-5395,672.8917924785444,2962,Arterial/Collector
5311-5293,1269.5820097839812,591,Arterial/Collector
5311-5390,1115.3619279267732,654,Arterial/Collector
5317-5361,2811.104056782206,654,Arterial/Collector
5318-5260,4034.6421221469836,2543,Arterial/Collector
5318-5389,3295.0470370054245,2544,Arterial/Collector
5322-5271,2508.6961690921644,4530,Arterial/Collector
5322-5360,5466.462622699638,4530,Arterial/Collector
5323-5281,2777.724831926869,1576,Arterial/Collector
5323-5349,571.2583353377413,1599,Arterial/Collector
5330-5250,3029.0658635380682,840,Arterial/Collector
5330-5343,3253.291649876473,824,Arterial/Collector
5331-5242,4090.57236254774,2282,Arterial/Collector
5331-5269,4022.961716561889,1524,Arterial/Collector
5331-5340,1280.756074292042,654,Arterial/Collector
5331-5342,7441.273672774433,4360,Arterial/Collector
5338-5357,822.6756155230491,581,Arterial/Collector
5340-5331,1263.268046444282,654,Arterial/Collector
5342-5331,7393.3828616986675,4360,Arterial/Collector
5342-5368,3944.3018873756137,1526,Arterial/Collector
5342-5373,4805.301567380627,4360,Arterial/Collector
5343-5330,3029.0658635380682,824,Arterial/Collector
5343-5398,4209.641018778086,1665,Arterial/Collector
5344-5348,8247.093838438394,2246,Arterial/Collector
5344-5353,6432.653828183809,2253,Arterial/Collector
5344-5437,3783.0801488161087,1090,Arterial/Collector
5345-5346,2353.4389562899596,1428,Arterial/Collector
5346-5345,2254.692299377484,1428,Arterial/Collector
5346-5347,2353.4389562899596,1375,Arterial/Collector
5347-5278,5859.774311722566,4385,Arterial/Collector
5347-5346,2254.692299377484,1375,Arterial/Collector
5347-5348,7215.002426895003,2280,Arterial/Collector
5347-5431,2549.2680696981647,4046,Arterial/Collector
5348-5344,8198.941965152819,2246,Arterial/Collector
5348-5347,6867.477478695412,2280,Arterial/Collector
5353-23992,4414.787797536701,2709,Arterial/Collector
5353-5307,2301.306564976772,3150,Arterial/Collector
5353-5344,6073.169746319452,2253,Arterial/Collector
5354-23992,6300.840226963162,1625,Arterial/Collector
5354-5362,7334.735963438947,4312,Arterial/Collector
5357-5338,728.5146370309327,581,Arterial/Collector
5357-5407,822.6792587973566,581,Arterial/Collector
5360-5322,5471.077149718999,4530,Arterial/Collector
5360-5426,5315.372388879458,4530,Arterial/Collector
5361-5317,2421.616078744574,654,Arterial/Collector
5361-5425,2344.39202962517,654,Arterial/Collector
5362-5354,7093.895402237772,4312,Arterial/Collector
5362-5370,6044.619655276339,5523,Arterial/Collector
5362-5432,1737.027072998021,4051,Arterial/Collector
5367-5371,4343.432232723882,4360,Arterial/Collector
5367-5377,4193.990739732981,4360,Arterial/Collector
5368-5342,3563.745013376077,1526,Arterial/Collector
5368-5371,4774.111324007313,3610,Arterial/Collector
5368-5461,764.9349749707629,654,Arterial/Collector
5369-5368,617.3517298669613,2568,Arterial/Collector
5370-5362,5833.941451552013,5523,Arterial/Collector
5370-5372,6044.619655276339,5522,Arterial/Collector
5371-5367,4472.775518054764,4360,Arterial/Collector
5371-5368,4343.432232723882,3610,Arterial/Collector
5372-5370,5833.941451552013,5522,Arterial/Collector
5372-5376,7437.034004583955,5523,Arterial/Collector
5372-5534,1531.3092239876473,1221,Arterial/Collector
5373-5342,5119.516142647404,4360,Arterial/Collector
5373-5369,617.3517298669613,2689,Arterial/Collector
5373-5462,4790.464347178738,3754,Arterial/Collector
5376-5372,7365.2506650487585,5523,Arterial/Collector
5376-5381,7739.170524276794,5522,Arterial/Collector
5377-5367,4030.133203804493,4360,Arterial/Collector
5377-5382,4214.514484340946,4360,Arterial/Collector
5378-5299,2120.1696257181466,1526,Arterial/Collector
5378-5449,2302.2770663052797,1695,Arterial/Collector
5381-5376,7481.694960892201,5522,Arterial/Collector
5381-5384,7150.469845538339,4457,Arterial/Collector
5382-5377,3998.2153870190186,4360,Arterial/Collector
5382-5384,4166.7177828798685,4360,Arterial/Collector
5383-19542,650.0501544719813,2955,Arterial/Collector
5384-5381,6792.067915409804,4457,Arterial/Collector
5384-5382,3997.264683874945,4360,Arterial/Collector
5384-5424,5932.473235200083,3246,Arterial/Collector
5389-5318,2927.2660866379742,2544,Arterial/Collector
5389-5390,1811.987454021893,677,Arterial/Collector
5389-5413,3820.1243093411126,2543,Arterial/Collector
5390-5311,1260.3468197849934,654,Arterial/Collector
5390-5389,1594.42915516207,677,Arterial/Collector
5391-5392,1206.715715715972,552,Arterial/Collector
5392-5391,1019.5023897954574,552,Arterial/Collector
5392-5395,1206.715715715972,653,Arterial/Collector
5393-5400,2332.955346054087,1908,Arterial/Collector
5395-5308,598.8390703362722,2962,Arterial/Collector
5395-5392,1019.5023897954574,653,Arterial/Collector
5395-5457,516.777605509796,2861,Arterial/Collector
5398-5343,3849.089656259865,1665,Arterial/Collector
5398-5414,2813.8106130397455,1231,Arterial/Collector
5398-5427,1447.0395945017226,799,Arterial/Collector
5399-5489,1698.9278514337104,906,Arterial/Collector
5400-5393,937.2411605499996,1908,Arterial/Collector
5400-5443,2332.955346054087,1155,Arterial/Collector
5407-5357,728.5146370309327,581,Arterial/Collector
5407-5459,875.4339316799499,581,Arterial/Collector
5413-5389,3669.901620400449,2543,Arterial/Collector
5413-5485,708.5260222180186,2737,Arterial/Collector
5414-5398,2998.8948825311577,1231,Arterial/Collector
5414-5434,2813.8106130397455,1231,Arterial/Collector
5424-5384,5440.41574524343,3246,Arterial/Collector
5424-5454,5439.871817338204,3245,Arterial/Collector
5425-5361,2008.141080744225,654,Arterial/Collector
5425-5448,2377.868961565119,654,Arterial/Collector
5426-5360,5310.282779827713,4530,Arterial/Collector
5426-5453,5414.340947878858,4530,Arterial/Collector
5427-5398,901.4039529283375,799,Arterial/Collector
5427-5481,1422.9520593591344,799,Arterial/Collector
5431-5347,2602.381954404603,4046,Arterial/Collector
5431-5471,2573.355615425855,4046,Arterial/Collector
5432-5362,1732.5984578460339,4051,Arterial/Collector
5434-5414,2998.8948825311577,1231,Arterial/Collector
5434-5449,2813.8106130397455,1231,Arterial/Collector
5436-5246,1671.8602805982034,692,Arterial/Collector
5436-5450,1472.875814456536,1133,Arterial/Collector
5436-5477,3034.119442393382,2326,Arterial/Collector
5437-5344,4258.5764088432,1090,Arterial/Collector
5437-5447,627.5985529674992,509,Arterial/Collector
5437-5633,3444.0066164756813,898,Arterial/Collector
5443-5400,2362.492736150821,1155,Arterial/Collector
5444-5522,523.6992397259357,1646,Arterial/Collector
5447-5437,590.5049005177183,509,Arterial/Collector
5448-5425,2036.2539576119843,654,Arterial/Collector
5448-5523,2552.780138970042,739,Arterial/Collector
5449-5378,2119.884365924944,1695,Arterial/Collector
5449-5434,2998.8948825311577,1231,Arterial/Collector
5449-5451,1436.378644959778,1330,Arterial/Collector
5449-5500,5791.209013919036,2568,Arterial/Collector
5450-5436,1377.7721881373727,1133,Arterial/Collector
5450-5451,1546.8354420261892,1330,Arterial/Collector
5451-5449,1546.550191499026,1330,Arterial/Collector
5451-5450,1441.6922527270024,1330,Arterial/Collector
5453-5426,5414.5341666849945,4530,Arterial/Collector
5453-5507,2664.294502235949,4530,Arterial/Collector
5454-5424,5114.360278829932,3245,Arterial/Collector
5454-5518,5439.159536428983,2859,Arterial/Collector
5457-5658,1968.4487153496593,2510,Arterial/Collector
5459-5407,788.1645070545492,581,Arterial/Collector
5459-5493,928.9478898825473,581,Arterial/Collector
5462-5373,5707.278351109164,3754,Arterial/Collector
5462-5463,1239.7894609937307,1189,Arterial/Collector
5462-5512,4697.823588579893,2519,Arterial/Collector
5463-5462,1334.0096877760614,1189,Arterial/Collector
5463-5464,2081.9022780070663,1235,Arterial/Collector
5464-5463,2114.004182515045,1235,Arterial/Collector
5464-5465,2081.9022780070663,1235,Arterial/Collector
5465-5464,2114.004182515045,1235,Arterial/Collector
5465-5466,2081.9022780070663,1235,Arterial/Collector
5466-5465,2114.004182515045,1235,Arterial/Collector
5466-5467,1682.18294223868,1235,Arterial/Collector
5467-5466,1543.4592724272322,1235,Arterial/Collector
5467-5472,1609.3400639235408,1182,Arterial/Collector
5471-5431,2627.980532926585,4046,Arterial/Collector
5471-5486,3060.1845469893888,3513,Arterial/Collector
5472-5467,1445.7402036248047,1182,Arterial/Collector
5472-5515,1609.3400639235408,1042,Arterial/Collector
5474-5476,2461.544169294958,1104,Arterial/Collector
5476-5474,5464.579686560979,1104,Arterial/Collector
5477-5436,2721.685502802332,2326,Arterial/Collector
5477-5506,4142.968692523738,594,Arterial/Collector
5477-5608,4698.638679464658,2277,Arterial/Collector
5481-5427,875.8053453978307,799,Arterial/Collector
5481-5620,1422.9520593591344,799,Arterial/Collector
5482-23869,930.3323793395393,614,Arterial/Collector
5482-5517,1009.5517639745958,872,Arterial/Collector
5483-5527,3299.1358954266957,5184,Arterial/Collector
5485-5413,666.8867757700402,2737,Arterial/Collector
5485-5488,1041.6827221831882,727,Arterial/Collector
5486-5471,3082.5011724407477,3513,Arterial/Collector
5486-5627,3060.1845469893888,3513,Arterial/Collector
5488-5485,1016.8483917802708,727,Arterial/Collector
5488-5550,1245.6916986346866,727,Arterial/Collector
5489-5399,1723.3505479499388,906,Arterial/Collector
5489-5506,2825.592513381232,1172,Arterial/Collector
5493-5459,866.5546871652283,581,Arterial/Collector
5493-5502,928.9478898825473,660,Arterial/Collector
5500-5449,5712.488724912206,2568,Arterial/Collector
5500-5509,2470.824533895357,823,Arterial/Collector
5500-5529,3320.384566922983,2567,Arterial/Collector
5502-5493,866.5546871652283,660,Arterial/Collector
5502-5543,861.0250645015428,751,Arterial/Collector
5506-5477,3999.153516908486,594,Arterial/Collector
5506-5489,2932.9713539694008,1172,Arterial/Collector
5506-5528,5355.273473017539,1257,Arterial/Collector
5507-5453,3434.6183834075923,4530,Arterial/Collector
5507-5594,2664.294502235949,4530,Arterial/Collector
5509-5500,2671.576225077423,823,Arterial/Collector
5512-5462,4967.919541580914,2519,Arterial/Collector
5512-5623,4697.823588579893,2519,Arterial/Collector
5514-5466,583.6186631930372,533,Arterial/Collector
5515-5472,1445.7402036248047,1042,Arterial/Collector
5515-5542,1609.3400639235408,1041,Arterial/Collector
5517-5482,930.3323793395393,872,Arterial/Collector
5517-5577,991.8867644662969,1051,Arterial/Collector
5518-5454,5114.298855210344,2859,Arterial/Collector
5518-5637,5439.159536428983,2859,Arterial/Collector
5522-5553,1076.051933389487,1647,Arterial/Collector
5523-5448,2147.350628615978,739,Arterial/Collector
5523-5596,2992.5582975633442,985,Arterial/Collector
5527-22436,1822.193014274662,2288,Arterial/Collector
5527-5483,2895.138585817069,5184,Arterial/Collector
5527-5528,5309.579551803395,2387,Arterial/Collector
5527-5565,6832.526951630911,5184,Arterial/Collector
5528-5506,5309.579551803395,1257,Arterial/Collector
5528-5527,5355.273473017539,2387,Arterial/Collector
5529-5500,3040.912353415042,2567,Arterial/Collector
5529-5613,2190.6351501643658,2568,Arterial/Collector
5534-5372,1392.4144333626805,1221,Arterial/Collector
5538-5571,4868.205194488168,6375,Arterial/Collector
5540-5514,583.6186631930372,533,Arterial/Collector
5542-21954,1609.3400639235408,1042,Arterial/Collector
5542-5515,1445.7402036248047,1041,Arterial/Collector
5543-21954,1445.7402036248047,1390,Arterial/Collector
5543-5502,775.3488815485422,751,Arterial/Collector
5543-5544,1054.9538258826458,1428,Arterial/Collector
5543-5649,2254.6917200147486,751,Arterial/Collector
5544-5543,968.2747441079702,1428,Arterial/Collector
5544-5545,858.356410154972,1429,Arterial/Collector
5545-5544,786.5197921979125,1429,Arterial/Collector
5545-5546,951.5131067072564,1550,Arterial/Collector
5546-5545,868.6114565206614,1550,Arterial/Collector
5546-5593,1772.057991636042,1890,Arterial/Collector
5546-5652,3657.203477092087,557,Arterial/Collector
5547-5557,1834.7876919304645,1575,Arterial/Collector
5547-5564,2784.540227955828,1574,Arterial/Collector
5548-5550,589.4619690279942,896,Arterial/Collector
5549-5577,632.9801009562798,1754,Arterial/Collector
5550-5488,1188.139123948873,727,Arterial/Collector
5550-5548,518.7873040791601,896,Arterial/Collector
5550-5560,620.3244954300268,768,Arterial/Collector
5550-5580,1608.3731330136459,1696,Arterial/Collector
5553-5522,926.8074318919487,1647,Arterial/Collector
5553-5598,1013.1902020589332,1938,Arterial/Collector
5554-5555,2484.709851411482,1817,Arterial/Collector
5554-5599,2237.887287070354,1817,Arterial/Collector
5555-5554,2315.1303426921363,1817,Arterial/Collector
5555-5556,2008.1756102483098,1817,Arterial/Collector
5556-5555,1834.7876919304645,1817,Arterial/Collector
5556-5557,2008.1756102483098,1575,Arterial/Collector
5557-5547,2008.1756102483098,1575,Arterial/Collector
5557-5556,1834.7876919304645,1575,Arterial/Collector
5560-5550,838.641349090108,768,Arterial/Collector
5564-5547,2566.7096254598973,1574,Arterial/Collector
5564-5572,1945.898879825448,1574,Arterial/Collector
5565-5527,6447.810232466708,5184,Arterial/Collector
5565-5582,1396.6405174418665,2022,Arterial/Collector
5565-5609,5435.88640362521,6105,Arterial/Collector
5567-5509,665.2503795161159,824,Arterial/Collector
5569-5567,665.2503795161159,824,Arterial/Collector
5569-5608,629.1348823405793,824,Arterial/Collector
5571-5538,1388.3331126964958,6375,Arterial/Collector
5572-5564,1946.3851246925378,1574,Arterial/Collector
5572-5575,1945.898879825448,1575,Arterial/Collector
5575-5572,1946.3851246925378,1575,Arterial/Collector
5575-5580,4920.197251288996,7800,Arterial/Collector
5575-5588,1158.8124313953642,2786,Arterial/Collector
5576-5548,555.1506754560396,2810,Arterial/Collector
5576-5577,5257.393067621936,6153,Arterial/Collector
5576-5580,4748.69171127289,7800,Arterial/Collector
5577-5517,903.6431943702482,1051,Arterial/Collector
5577-5576,5288.563320511332,6153,Arterial/Collector
5577-5578,1957.130892214676,2641,Arterial/Collector
5577-5604,1752.821329374177,1720,Arterial/Collector
5578-5577,1911.0796626759693,2641,Arterial/Collector
5578-5606,1957.130892214676,2641,Arterial/Collector
5580-5550,1261.829019886713,1696,Arterial/Collector
5580-5575,4948.399126447582,7800,Arterial/Collector
5580-5576,5046.78655470473,7800,Arterial/Collector
5580-5707,1071.8769048671238,1488,Arterial/Collector
5582-5565,1254.2504000328383,2022,Arterial/Collector
5582-5608,1502.6116861988169,2180,Arterial/Collector
5588-5575,1161.3666000050337,2786,Arterial/Collector
5588-5677,1158.8124313953642,2786,Arterial/Collector
5592-5540,583.6186631930372,580,Arterial/Collector
5593-5546,1841.0825349789116,1890,Arterial/Collector
5593-5594,1772.0002765777153,1889,Arterial/Collector
5594-5507,3434.6183834075923,4530,Arterial/Collector
5594-5593,2514.6954084313084,1889,Arterial/Collector
5594-5595,3762.569501005734,5087,Arterial/Collector
5594-5646,3039.0318856891245,4918,Arterial/Collector
5595-5594,3931.647180491748,5087,Arterial/Collector
5595-5596,2192.2252436795584,3101,Arterial/Collector
5595-5664,2442.291804946959,3149,Arterial/Collector
5596-5523,2575.3057350246236,985,Arterial/Collector
5596-5595,2274.2094147652388,3101,Arterial/Collector
5596-5597,4322.65417444706,2204,Arterial/Collector
5596-5685,2075.0008131936193,508,Arterial/Collector
5597-5596,4010.575579911471,2204,Arterial/Collector
5597-5598,2396.1559321160116,1817,Arterial/Collector
5598-5553,849.5643740051892,1938,Arterial/Collector
5598-5597,2219.682914155225,1817,Arterial/Collector
5598-5599,2421.848149684568,1817,Arterial/Collector
5598-5690,1031.3945708625058,1938,Arterial/Collector
5599-5554,2421.848149684568,1817,Arterial/Collector
5599-5598,2237.887287070354,1817,Arterial/Collector
5604-5577,1459.3048084969632,1720,Arterial/Collector
5604-5660,1745.9452178667611,1720,Arterial/Collector
5606-5578,1911.0796626759693,2641,Arterial/Collector
5606-5607,1957.130892214676,2641,Arterial/Collector
5607-5606,1911.0796626759693,2641,Arterial/Collector
5607-5642,1957.130892214676,2616,Arterial/Collector
5608-5477,4530.019958635171,2277,Arterial/Collector
5608-5569,883.2528891498999,824,Arterial/Collector
5608-5582,1274.0542007155407,2180,Arterial/Collector
5608-5705,5749.631056626637,3440,Arterial/Collector
5609-5565,5193.559892796601,6105,Arterial/Collector
5609-5695,3897.726062688278,6068,Arterial/Collector
5609-5698,1538.16037586083,801,Arterial/Collector
5610-22436,2707.6058633243665,982,Arterial/Collector
5610-5615,1822.193014274662,725,Arterial/Collector
5610-5697,685.2134512565098,750,Arterial/Collector
5613-5529,2096.1593924138383,2568,Arterial/Collector
5613-5678,2169.3616943415254,2422,Arterial/Collector
5615-5610,1757.2184660934531,725,Arterial/Collector
5615-5619,1847.1737926509231,725,Arterial/Collector
5619-19540,2054.4157518929183,1018,Arterial/Collector
5619-5615,1777.3142744405195,725,Arterial/Collector
5619-5643,1080.4342495707388,775,Arterial/Collector
5619-5765,2769.2896157881864,519,Arterial/Collector
5620-5481,875.8053453978307,799,Arterial/Collector
5620-5621,609.4197976855066,754,Arterial/Collector
5620-5748,1419.4607013703014,553,Arterial/Collector
5621-5626,667.3190182741575,854,Arterial/Collector
5623-5512,4967.919541580914,2519,Arterial/Collector
5623-5721,3756.520264739792,2427,Arterial/Collector
5626-5627,670.4283753728961,1809,Arterial/Collector
5626-5696,677.2149539552629,1708,Arterial/Collector
5627-5486,3082.5011724407477,3513,Arterial/Collector
5627-5699,2826.3651735346452,3779,Arterial/Collector
5630-5631,1097.3750255353903,1105,Arterial/Collector
5631-5630,1228.4350081494001,1105,Arterial/Collector
5631-5632,627.4904145962099,1105,Arterial/Collector
5633-5437,3931.438943187396,898,Arterial/Collector
5633-5634,1547.9771552893021,1105,Arterial/Collector
5634-5633,1950.0965011889734,1105,Arterial/Collector
5637-5518,5114.298855210344,2859,Arterial/Collector
5637-5730,5439.159536428983,3681,Arterial/Collector
5642-5607,1911.0796626759693,2616,Arterial/Collector
5642-5654,2937.190006981293,2569,Arterial/Collector
5643-5619,1074.2273232368848,775,Arterial/Collector
5643-5665,1080.4342495707388,804,Arterial/Collector
5645-5646,740.6038944500809,783,Arterial/Collector
5646-5594,4334.583973345657,4918,Arterial/Collector
5646-5663,2945.2218600443252,4918,Arterial/Collector
5648-5792,1436.6740618242573,533,Arterial/Collector
5649-5543,2092.094703373732,751,Arterial/Collector
5649-5666,2011.1241054803443,751,Arterial/Collector
5652-5546,2763.773889292963,557,Arterial/Collector
5652-5767,3657.203477092087,969,Arterial/Collector
5654-5642,2816.6178347778814,2569,Arterial/Collector
5654-5656,2840.5501165402434,2568,Arterial/Collector
5655-20027,4292.336117426166,2883,Arterial/Collector
5655-5713,4220.274591925244,3658,Arterial/Collector
5656-5654,2647.8670610561967,2568,Arterial/Collector
