id,vadt,AADT,FacilityType,flag
6383-6384,1004.919108,1330,Arterial/Collector,N
6383-6435,1166.863814,557,Arterial/Collector,N
6384-6270,2454.140459,4918,Arterial/Collector,N
6384-6351,802.8784122,1042,Arterial/Collector,N
6384-6383,813.8482004,1330,Arterial/Collector,N
6384-6481,2473.211651,4918,Arterial/Collector,N
6385-6326,639.7605683,2814,Arterial/Collector,N
6385-6340,2458.746557,7413,Arterial/Collector,N
6385-6476,948.5980524,2462,Arterial/Collector,N
6385-6477,3633.251585,7413,Arterial/Collector,N
6386-6374,4391.623287,3448,Arterial/Collector,N
6386-6387,774.9812774,1332,Arterial/Collector,N
6386-6392,3082.180107,3246,Arterial/Collector,N
6387-6367,6932.11217,2859,Arterial/Collector,N
6387-6386,1182.199298,1332,Arterial/Collector,N
6387-6388,3273.640376,1332,Arterial/Collector,N
6387-6393,4795.516466,2859,Arterial/Collector,N
6388-6369,634.9924838,3416,Arterial/Collector,N
6388-6387,3119.315533,1332,Arterial/Collector,N
6388-6394,3700.627633,3415,Arterial/Collector,N
6389-6262,1496.297961,1050,Arterial/Collector,N
6389-6380,7525.317023,8000,Arterial/Collector,N
6389-6396,8286.571364,8721,Arterial/Collector,N
6389-6541,1900.115374,4845,Arterial/Collector,N
6390-6343,390.0208795,3700,Arterial/Collector,N
6390-6363,6497.381211,8332,Arterial/Collector,N
6390-6415,6455.181935,8478,Arterial/Collector,N
6390-6521,551.0742975,1700,Arterial/Collector,N
6391-6282,1904.571631,251,Arterial/Collector,N
6391-6396,6156.510998,10611,Arterial/Collector,N
6391-6397,8183.758801,10611,Arterial/Collector,N
6392-6386,3237.789844,3246,Arterial/Collector,N
6392-6393,686.7140408,1793,Arterial/Collector,N
6392-6457,4027.779077,3245,Arterial/Collector,N
6393-6387,4966.630197,2859,Arterial/Collector,N
6393-6392,1081.084781,1793,Arterial/Collector,N
6393-6394,2806.716151,1793,Arterial/Collector,N
6393-6452,2651.857398,2859,Arterial/Collector,N
6394-6388,3748.034047,3415,Arterial/Collector,N
6394-6393,3082.220226,1793,Arterial/Collector,N
6394-6410,6507.343858,3416,Arterial/Collector,N
6395-6332,881.9010268,345,Arterial/Collector,N
6395-6416,898.9778176,345,Arterial/Collector,N
6396-6263,2809.208096,1809,Arterial/Collector,N
6396-6389,8114.824772,8721,Arterial/Collector,N
6396-6391,6292.571281,10611,Arterial/Collector,N
6396-6544,3393.185491,2010,Arterial/Collector,N
6397-6391,8061.082724,10611,Arterial/Collector,N
6397-6408,7835.889192,10611,Arterial/Collector,N
6397-6647,2586.162711,754,Arterial/Collector,N
6398-19312,606.7695941,502,Arterial/Collector,N
6398-6358,6212.43758,7896,Arterial/Collector,N
6398-6409,8456.011067,9738,Arterial/Collector,N
6398-6456,2521.340086,4472,Arterial/Collector,N
6401-22012,2905.217193,1104,Arterial/Collector,N
6402-6258,2749.729763,2311,Arterial/Collector,N
6402-6545,2600.239628,2914,Arterial/Collector,N
6403-6317,1466.639942,4603,Arterial/Collector,N
6403-6548,1656.031331,4603,Arterial/Collector,N
6404-6352,6972.614932,6202,Arterial/Collector,N
6404-6523,6322.869314,6202,Arterial/Collector,N
6405-6355,4129.916036,8769,Arterial/Collector,N
6405-6381,14382.77553,10078,Arterial/Collector,N
6405-6415,7199.755086,9060,Arterial/Collector,N
6405-6513,6315.160848,5814,Arterial/Collector,N
6406-6360,3387.288997,1759,Arterial/Collector,N
6406-6364,523.1651073,301,Arterial/Collector,N
6406-6603,3574.530924,1809,Arterial/Collector,N
6407-6362,3834.377451,4070,Arterial/Collector,N
6407-6444,3625.436371,4070,Arterial/Collector,N
6408-23271,3576.113494,10610,Arterial/Collector,N
6408-6397,7673.377981,10611,Arterial/Collector,N
6409-20744,4588.677313,5377,Arterial/Collector,N
6409-23269,3867.333709,9738,Arterial/Collector,N
6409-6398,8226.939929,9738,Arterial/Collector,N
6410-6394,6830.25419,3416,Arterial/Collector,N
6410-6411,4938.019499,8382,Arterial/Collector,N
6410-6441,594.1210544,7122,Arterial/Collector,N
6410-6442,2473.057434,2592,Arterial/Collector,N
6411-6410,5363.439178,8382,Arterial/Collector,N
6411-6412,4938.019499,8381,Arterial/Collector,N
6412-6411,5369.770671,8381,Arterial/Collector,N
6412-6413,5274.158049,8382,Arterial/Collector,N
6413-6412,5410.99637,8382,Arterial/Collector,N
6413-6414,1844.682359,8382,Arterial/Collector,N
6413-6528,2282.812624,1232,Arterial/Collector,N
6414-6332,2341.282763,3270,Arterial/Collector,N
6414-6413,1993.374474,8382,Arterial/Collector,N
6414-6416,1120.091272,2035,Arterial/Collector,N
6414-6529,1886.656173,3295,Arterial/Collector,N
6415-6390,6585.559701,8478,Arterial/Collector,N
6415-6405,7036.348982,9060,Arterial/Collector,N
6415-6632,614.1953307,1844,Arterial/Collector,N
6416-6395,928.0808656,345,Arterial/Collector,N
6416-6414,1220.815032,2035,Arterial/Collector,N
6416-6436,1835.11045,2035,Arterial/Collector,N
6418-6419,2317.371785,302,Arterial/Collector,N
6419-6418,2218.792271,302,Arterial/Collector,N
6419-6420,2223.774203,302,Arterial/Collector,N
6420-6330,949.8433313,279,Arterial/Collector,N
6420-6419,2051.081546,302,Arterial/Collector,N
6420-6487,3057.202154,302,Arterial/Collector,N
6421-6492,875.3439229,2422,Arterial/Collector,N
6428-6315,2053.101492,1125,Arterial/Collector,N
6428-6585,1995.207358,1343,Arterial/Collector,N
6430-6322,2306.56159,1575,Arterial/Collector,N
6430-6490,2177.391861,1574,Arterial/Collector,N
6433-6274,2622.368171,2060,Arterial/Collector,N
6433-6467,3658.056418,2060,Arterial/Collector,N
6434-6341,2219.041676,955,Arterial/Collector,N
6434-6631,2123.577774,1156,Arterial/Collector,N
6435-6383,1273.247313,557,Arterial/Collector,N
6435-6551,587.350246,557,Arterial/Collector,N
6436-6416,1956.896516,2035,Arterial/Collector,N
6436-6437,738.4722746,2083,Arterial/Collector,N
6437-6279,716.0219861,279,Arterial/Collector,N
6437-6436,783.6022915,2083,Arterial/Collector,N
6437-6458,737.2211755,2083,Arterial/Collector,N
6437-6622,806.2036233,291,Arterial/Collector,N
6441-6410,903.7799829,7122,Arterial/Collector,N
6441-6442,1784.769054,3842,Arterial/Collector,N
6441-6452,2148.677173,7122,Arterial/Collector,N
6442-6410,2060.889247,2592,Arterial/Collector,N
6442-6441,1554.556158,3842,Arterial/Collector,N
6442-6525,4257.826508,2592,Arterial/Collector,N
6444-6407,3834.377451,4070,Arterial/Collector,N
6444-6448,3458.10612,3319,Arterial/Collector,N
6445-6487,914.6752594,328,Arterial/Collector,N
6446-6150,1323.686544,400,Arterial/Collector,N
6446-6596,1825.77573,425,Arterial/Collector,N
6447-6323,763.9318656,308,Arterial/Collector,N
6447-6514,1063.998761,2599,Arterial/Collector,N
6448-6444,3621.489759,3319,Arterial/Collector,N
6448-6450,3862.096532,3319,Arterial/Collector,N
6448-6659,861.6399555,275,Arterial/Collector,N
6449-6319,1045.118709,2494,Arterial/Collector,N
6449-6518,1280.282154,2495,Arterial/Collector,N
6450-6448,3940.685282,3319,Arterial/Collector,N
6450-6455,3944.17919,3246,Arterial/Collector,N
6451-6338,1973.642029,1909,Arterial/Collector,N
6451-6509,2534.437558,1909,Arterial/Collector,N
6452-6393,2941.838062,2859,Arterial/Collector,N
6452-6441,2688.5491,7122,Arterial/Collector,N
6452-6468,4800.5346,7122,Arterial/Collector,N
6454-6195,425.4016331,350,Arterial/Collector,N
6454-6455,3940.685282,3246,Arterial/Collector,N
6454-6464,4243.93264,3246,Arterial/Collector,N
6455-6450,3940.685282,3246,Arterial/Collector,N
6455-6454,3944.17919,3246,Arterial/Collector,N
6456-6358,1787.23548,292,Arterial/Collector,N
6456-6398,2793.268461,4472,Arterial/Collector,N
6456-6470,4527.563154,4472,Arterial/Collector,N
6457-6392,3789.018005,3245,Arterial/Collector,N
6457-6488,4034.655189,3246,Arterial/Collector,N
6458-6344,1033.499454,509,Arterial/Collector,N
6458-6437,783.6022915,2083,Arterial/Collector,N
6458-6489,1402.17066,2059,Arterial/Collector,N
6458-6623,1498.439492,509,Arterial/Collector,N
6460-6505,849.6195725,4217,Arterial/Collector,N
6460-6515,4444.400629,8032,Arterial/Collector,N
6461-6200,1692.055505,727,Arterial/Collector,N
6461-6462,4312.69075,2980,Arterial/Collector,N
6461-6466,3442.423406,2082,Arterial/Collector,N
6461-6666,3053.601918,1696,Arterial/Collector,N
6462-6461,4243.93264,2980,Arterial/Collector,N
6462-6463,4312.69075,2980,Arterial/Collector,N
6463-6462,4243.93264,2980,Arterial/Collector,N
6463-6464,4312.69075,2980,Arterial/Collector,N
6464-6454,4312.69075,3246,Arterial/Collector,N
6464-6463,4243.93264,2980,Arterial/Collector,N
6466-6209,929.2126968,269,Arterial/Collector,N
6466-6461,3394.847672,2082,Arterial/Collector,N
6466-6543,4210.636732,2398,Arterial/Collector,N
6467-6361,1652.837615,606,Arterial/Collector,N
6467-6433,3519.539121,2060,Arterial/Collector,N
6467-6613,2785.995094,2613,Arterial/Collector,N
6467-6670,1638.190928,824,Arterial/Collector,N
6468-6452,5630.387163,7122,Arterial/Collector,N
6468-6498,2148.677173,7122,Arterial/Collector,N
6468-6533,2651.857398,3173,Arterial/Collector,N
6470-6456,4580.50394,4472,Arterial/Collector,N
6470-6471,4072.812036,4472,Arterial/Collector,N
6470-6624,674.9015626,1608,Arterial/Collector,N
6471-6470,4236.535511,4472,Arterial/Collector,N
6471-6508,3850.351354,4472,Arterial/Collector,N
6472-6351,1641.871166,460,Arterial/Collector,N
6472-6473,3027.641608,7704,Arterial/Collector,N
6472-6481,3235.972617,7704,Arterial/Collector,N
6472-6698,1372.19061,460,Arterial/Collector,N
6473-6472,2721.076957,7704,Arterial/Collector,N
6473-6474,9413.654517,7704,Arterial/Collector,N
6474-6347,4371.699401,5814,Arterial/Collector,N
6474-6473,8920.547451,7704,Arterial/Collector,N
6474-6475,6471.212487,7122,Arterial/Collector,N
6474-6586,5053.202245,5015,Arterial/Collector,N
6475-6474,5753.576874,7122,Arterial/Collector,N
6475-6488,6471.212487,7122,Arterial/Collector,N
6476-6385,957.2975373,2462,Arterial/Collector,N
6476-6644,948.5980524,2462,Arterial/Collector,N
6477-6385,2259.49333,7413,Arterial/Collector,N
6477-6483,3633.251585,7413,Arterial/Collector,N
6478-6479,8229.703871,12209,Arterial/Collector,N
6478-6484,8544.147369,12209,Arterial/Collector,N
6478-6683,5978.798496,1759,Arterial/Collector,N
6479-6478,7831.276774,12209,Arterial/Collector,N
6479-6480,8229.703871,12209,Arterial/Collector,N
6480-6479,7831.276774,12209,Arterial/Collector,N
6480-6486,10069.43138,12209,Arterial/Collector,N
6480-6683,2131.916432,402,Arterial/Collector,N
6481-6384,2399.778756,4918,Arterial/Collector,N
6481-6472,3472.63773,7704,Arterial/Collector,N
6481-6551,5420.399063,9932,Arterial/Collector,N
6483-6477,2259.49333,7413,Arterial/Collector,N
6484-6478,9311.571413,12209,Arterial/Collector,N
6485-6563,2126.400153,587,Arterial/Collector,N
6486-6480,9963.193187,12209,Arterial/Collector,N
6486-6523,9103.069644,8818,Arterial/Collector,N
6487-6420,3000.92487,302,Arterial/Collector,N
6487-6445,1074.718606,328,Arterial/Collector,N
6487-6567,2705.229016,394,Arterial/Collector,N
6488-6457,3795.894116,3246,Arterial/Collector,N
6488-6475,5753.576874,7122,Arterial/Collector,N
6488-6498,4922.268886,7122,Arterial/Collector,N
6488-6560,2366.901012,7025,Arterial/Collector,N
6489-6458,1269.095187,2059,Arterial/Collector,N
6489-6490,1254.111411,2059,Arterial/Collector,N
6490-6430,2306.56159,1574,Arterial/Collector,N
6490-6489,1322.309997,2059,Arterial/Collector,N
6490-6491,2698.502172,2422,Arterial/Collector,N
6490-6597,2084.022783,1914,Arterial/Collector,N
6491-6490,2861.518125,2422,Arterial/Collector,N
6491-6492,1860.070614,2422,Arterial/Collector,N
6492-6421,787.3489354,2422,Arterial/Collector,N
6492-6491,2027.061985,2422,Arterial/Collector,N
6496-6232,2295.126126,685,Arterial/Collector,N
6496-6570,482.6638782,700,Arterial/Collector,N
6497-6579,260.0641601,301,Arterial/Collector,N
6498-6468,2688.50212,7122,Arterial/Collector,N
6498-6488,4403.80427,7122,Arterial/Collector,N
6498-6532,2233.766897,1428,Arterial/Collector,N
6505-6460,976.4201413,4217,Arterial/Collector,N
6505-6542,880.0157002,4518,Arterial/Collector,N
6507-6521,1358.94646,1250,Arterial/Collector,N
6507-6569,1118.191989,1250,Arterial/Collector,N
6508-6471,3922.904158,4472,Arterial/Collector,N
6508-6540,4900.006674,3216,Arterial/Collector,N
6508-6643,1585.462496,754,Arterial/Collector,N
6509-6451,2746.766495,1909,Arterial/Collector,N
6509-6510,407.7326563,301,Arterial/Collector,N
6509-6580,5665.670107,1759,Arterial/Collector,N
6510-6509,386.9132093,301,Arterial/Collector,N
6512-6382,2847.031976,3065,Arterial/Collector,N
6512-6581,3646.082399,3065,Arterial/Collector,N
6513-6405,6424.412641,5814,Arterial/Collector,N
6513-6689,6506.771544,6056,Arterial/Collector,N
6514-6447,1747.71233,2599,Arterial/Collector,N
6515-22054,1917.340162,10442,Arterial/Collector,N
6515-6460,4460.290534,8032,Arterial/Collector,N
6516-6318,4517.772945,301,Arterial/Collector,N
6517-20012,1796.998794,327,Arterial/Collector,N
6518-6449,1045.118709,2495,Arterial/Collector,N
6518-6572,1567.328364,3537,Arterial/Collector,N
6519-6325,4345.514845,4554,Arterial/Collector,N
6519-6340,3145.098908,251,Arterial/Collector,N
6519-6599,3775.871176,854,Arterial/Collector,N
6519-6695,4638.028222,5039,Arterial/Collector,N
6521-6390,468.0221105,1700,Arterial/Collector,N
6521-6507,1118.191989,1250,Arterial/Collector,N
6521-6632,890.9243667,725,Arterial/Collector,N
6522-6333,4084.020645,3852,Arterial/Collector,N
6522-6634,3527.819848,3731,Arterial/Collector,N
6523-6404,6124.494281,6202,Arterial/Collector,N
6523-6486,9184.626449,8818,Arterial/Collector,N
6523-6536,14794.38198,8818,Arterial/Collector,N
6523-6595,2961.942027,2422,Arterial/Collector,N
6525-6442,3615.445354,2592,Arterial/Collector,N
6525-6616,4279.362238,2592,Arterial/Collector,N
6527-6528,1702.900525,1332,Arterial/Collector,N
6528-6413,2263.06988,1232,Arterial/Collector,N
6528-6527,1770.42434,1332,Arterial/Collector,N
6529-6414,1832.025147,3295,Arterial/Collector,N
6529-6618,2248.282587,3464,Arterial/Collector,N
6531-6359,3307.043927,3216,Arterial/Collector,N
6531-6362,7524.459518,4275,Arterial/Collector,N
6531-6639,5720.51099,4045,Arterial/Collector,N
6531-6654,5497.375968,3634,Arterial/Collector,N
6532-6498,2255.127144,1428,Arterial/Collector,N
6532-6533,1875.973889,1211,Arterial/Collector,N
6532-6825,357.7930102,1139,Arterial/Collector,N
6533-6468,2941.885031,3173,Arterial/Collector,N
6533-6532,2014.143081,1211,Arterial/Collector,N
6533-6625,4527.831325,3173,Arterial/Collector,N
6536-19230,8694.490402,8384,Arterial/Collector,N
6536-6523,15083.36291,8818,Arterial/Collector,N
6536-6559,6099.891507,8673,Arterial/Collector,N
6540-6508,4800.6602,3216,Arterial/Collector,N
6540-6590,4145.361572,3216,Arterial/Collector,N
6540-6651,754.6451919,754,Arterial/Collector,N
6541-6389,2080.205504,4845,Arterial/Collector,N
6541-6544,3354.08599,854,Arterial/Collector,N
6541-6578,4883.267799,4845,Arterial/Collector,N
6542-6505,1274.120699,4518,Arterial/Collector,N
6542-6546,849.6195725,4618,Arterial/Collector,N
6543-6466,3965.95229,2398,Arterial/Collector,N
6543-6547,4362.719827,2398,Arterial/Collector,N
6544-6396,3669.48428,2010,Arterial/Collector,N
6544-6541,2983.152453,854,Arterial/Collector,N
6544-6746,3235.324536,2563,Arterial/Collector,N
6545-6402,2634.066561,2914,Arterial/Collector,N
6545-6548,972.9165742,955,Arterial/Collector,N
6545-6607,1843.852761,2914,Arterial/Collector,N
6546-6542,1191.100264,4618,Arterial/Collector,N
6546-6582,831.0217435,3865,Arterial/Collector,N
6547-6543,4126.714776,2398,Arterial/Collector,N
6547-6550,2968.138729,2204,Arterial/Collector,N
6548-6403,1607.680637,4603,Arterial/Collector,N
6548-6545,988.2696929,955,Arterial/Collector,N
6548-6594,2628.937304,4603,Arterial/Collector,N
6549-6550,2640.400761,2906,Arterial/Collector,N
6549-6552,2606.353054,2906,Arterial/Collector,N
6550-6547,2563.837692,2204,Arterial/Collector,N
6550-6549,2606.353054,2906,Arterial/Collector,N
6551-24010,5907.444844,9932,Arterial/Collector,N
6551-6435,465.0215655,557,Arterial/Collector,N
6551-6481,5583.631337,9932,Arterial/Collector,N
6552-6549,2640.400761,2906,Arterial/Collector,N
6552-6556,3001.248385,2204,Arterial/Collector,N
6553-6554,5236.124549,8721,Arterial/Collector,N
6553-6558,6573.375207,11587,Arterial/Collector,N
6553-6682,1506.353258,3961,Arterial/Collector,N
6554-6553,5122.468573,8721,Arterial/Collector,N
6554-6555,5171.300309,8353,Arterial/Collector,N
6555-6554,9385.653723,8353,Arterial/Collector,N
6556-6552,3235.08485,2204,Arterial/Collector,N
6557-6558,6742.477819,10901,Arterial/Collector,N
6557-6565,6573.375207,9981,Arterial/Collector,N
6558-6553,6742.477819,11587,Arterial/Collector,N
6558-6557,6575.102705,10901,Arterial/Collector,N
6559-19326,342.1074768,1550,Arterial/Collector,N
6559-6536,8244.549469,8673,Arterial/Collector,N
6559-6571,4393.132095,8673,Arterial/Collector,N
6559-6690,3384.101083,3973,Arterial/Collector,N
6560-6488,1928.96884,7025,Arterial/Collector,N
6560-6586,2366.901012,7043,Arterial/Collector,N
6563-6485,1549.803834,587,Arterial/Collector,N
6563-6564,10488.47242,6735,Arterial/Collector,N
6563-6570,3560.467182,5329,Arterial/Collector,N
6563-6688,2126.750914,482,Arterial/Collector,N
6564-6563,9099.442877,6735,Arterial/Collector,N
6564-6685,677.223489,2850,Arterial/Collector,N
6565-6557,6742.477819,9981,Arterial/Collector,N
6566-6567,3233.924212,8673,Arterial/Collector,N
6566-6571,4298.605805,8673,Arterial/Collector,N
6567-6487,2808.995085,394,Arterial/Collector,N
6567-6566,3034.277449,8673,Arterial/Collector,N
6567-6568,4944.5206,8673,Arterial/Collector,N
6567-6677,904.0064633,412,Arterial/Collector,N
6568-24010,3884.950144,8672,Arterial/Collector,N
6568-6567,4805.334856,8673,Arterial/Collector,N
6568-6711,1394.718766,727,Arterial/Collector,N
6569-6380,2575.227163,3700,Arterial/Collector,N
6569-6507,1358.94646,1250,Arterial/Collector,N
6569-6589,2370.821843,4050,Arterial/Collector,N
6570-6496,1022.912765,700,Arterial/Collector,N
6570-6563,3950.148514,5329,Arterial/Collector,N
6570-6574,3897.58313,4989,Arterial/Collector,N
6571-6559,4224.688738,8673,Arterial/Collector,N
6571-6566,4526.094396,8673,Arterial/Collector,N
6572-6518,1504.72614,3537,Arterial/Collector,N
6572-6675,1307.350258,3537,Arterial/Collector,N
6573-6574,4601.173305,3391,Arterial/Collector,N
6573-6577,4080.533228,3392,Arterial/Collector,N
6574-6570,4848.203251,4989,Arterial/Collector,N
6574-6573,4080.533228,3391,Arterial/Collector,N
6574-6771,669.5431466,2277,Arterial/Collector,N
6575-6576,1100.007893,1206,Arterial/Collector,N
6575-6580,5398.950103,1206,Arterial/Collector,N
6575-6775,3853.532305,1105,Arterial/Collector,N
6576-6575,1285.065812,1206,Arterial/Collector,N
6576-6581,1303.539756,603,Arterial/Collector,N
6577-6573,4601.173305,3392,Arterial/Collector,N
6577-6585,4080.533228,3392,Arterial/Collector,N
6578-6541,5434.291462,4845,Arterial/Collector,N
6578-6589,1981.151247,975,Arterial/Collector,N
6578-6787,4104.23766,6155,Arterial/Collector,N
6579-6580,3213.916808,1909,Arterial/Collector,N
6579-6635,3188.794311,2060,Arterial/Collector,N
6580-6509,5915.575266,1759,Arterial/Collector,N
6580-6575,4940.662363,1206,Arterial/Collector,N
6580-6579,3422.299455,1909,Arterial/Collector,N
6581-6512,3219.677472,3065,Arterial/Collector,N
6581-6576,1456.584254,603,Arterial/Collector,N
6581-6648,2718.539401,3015,Arterial/Collector,N
6582-6546,955.6328202,3865,Arterial/Collector,N
6584-6585,4543.196603,2592,Arterial/Collector,N
6584-6591,3965.901943,2447,Arterial/Collector,N
6585-6428,1723.930528,1343,Arterial/Collector,N
6585-6577,4601.173305,3392,Arterial/Collector,N
6585-6584,3965.901943,2592,Arterial/Collector,N
