OBJECTID,subzone09,AREANAME,Shape_Length,Shape_Area
98,16706.000000000000000,IL,0.347581160852458,0.004481378149380
99,16694.000000000000000,IL,0.398933012260183,0.009784659072080
100,16697.000000000000000,IL,0.406831855419601,0.010178666601898
101,16693.000000000000000,IL,0.404114586516919,0.009982378896839
102,16695.000000000000000,IL,0.401803579269966,0.009928245475864
103,16696.000000000000000,IL,0.400222739270021,0.009835030232836
104,16698.000000000000000,IL,0.404512190275508,0.010085423999045
105,16588.000000000000000,IL,0.486957705725188,0.010268133954979
106,16016.000000000000000,Kendall,0.034248575115039,0.000072077964668
107,16019.000000000000000,Kendall,0.034071977244840,0.000071214786994
108,16018.000000000000000,Kendall,0.034123717615331,0.000071466462055
109,16021.000000000000000,Kendall,0.034172887606240,0.000071597226031
110,16020.000000000000000,Kendall,0.034151833533915,0.000071489191010
111,16023.000000000000000,Kendall,0.033810373356133,0.000070163042114
112,16022.000000000000000,Kendall,0.033877572502290,0.000070486740930
113,15434.000000000000000,Kendall,0.037698692162031,0.000084452029757
114,15401.000000000000000,Kendall,0.033819639639776,0.000069822833557
115,15402.000000000000000,Kendall,0.033549153532582,0.000068749795114
116,15403.000000000000000,Kendall,0.033450240974272,0.000068282527975
117,15400.000000000000000,Kendall,0.033852640043697,0.000069995535760
118,15404.000000000000000,Kendall,0.033268149101632,0.000067683572954
119,15405.000000000000000,Kendall,0.033457103525627,0.000068594317676
120,15369.000000000000000,Kendall,0.033726612263306,0.000069625690412
121,15368.000000000000000,Kendall,0.033826628285148,0.000070111038125
122,15367.000000000000000,Kendall,0.033890027300216,0.000070394642297
123,15366.000000000000000,Kendall,0.033876722235522,0.000070330568494
124,15365.000000000000000,Kendall,0.033888757787301,0.000070357259553
125,15364.000000000000000,Kendall,0.030980390505372,0.000059760858357
126,15440.000000000000000,Kendall,0.037865720229045,0.000084996693997
127,15410.000000000000000,Kendall,0.033197706667145,0.000067406030699
128,15409.000000000000000,Kendall,0.033388860266067,0.000068076367270
129,15408.000000000000000,Kendall,0.033487202676540,0.000068540202380
130,15407.000000000000000,Kendall,0.033901310303291,0.000070118231364
131,15406.000000000000000,Kendall,0.033935984151774,0.000070297415775
132,15411.000000000000000,Kendall,0.033384630482533,0.000068308485722
133,15375.000000000000000,Kendall,0.033767973290424,0.000069782145415
134,15374.000000000000000,Kendall,0.033869855156119,0.000070275764862
135,15373.000000000000000,Kendall,0.033914820668164,0.000070486349446
136,15372.000000000000000,Kendall,0.033901275597343,0.000070421397944
137,15371.000000000000000,Kendall,0.033887623999074,0.000070353096256
138,15370.000000000000000,Kendall,0.031006091230716,0.000059853313869
139,15415.000000000000000,Kendall,0.033936317221431,0.000070730187630
140,15416.000000000000000,Kendall,0.033602683824078,0.000069354967576
141,15446.000000000000000,Kendall,0.037812248270747,0.000084449579312
142,15414.000000000000000,Kendall,0.033951494930431,0.000070806166565
143,15413.000000000000000,Kendall,0.034293274962583,0.000072043549057
144,15417.000000000000000,Kendall,0.033456369046475,0.000068656906511
145,15412.000000000000000,Kendall,0.034238259531789,0.000071770996271
146,15381.000000000000000,Kendall,0.033957035580094,0.000070668576575
147,15380.000000000000000,Kendall,0.033893440124185,0.000070360308306
148,15379.000000000000000,Kendall,0.033822779510275,0.000070009760879
149,15378.000000000000000,Kendall,0.033749802501292,0.000069658016949
150,15377.000000000000000,Kendall,0.033736568576229,0.000069624080831
151,15376.000000000000000,Kendall,0.031050114031422,0.000059989154525
152,15452.000000000000000,Kendall,0.037882782573827,0.000084703972973
153,15421.000000000000000,Kendall,0.033991167759942,0.000070933916045
154,15422.000000000000000,Kendall,0.033630919503187,0.000069481897536
155,15420.000000000000000,Kendall,0.034004158082245,0.000071000742325
156,15419.000000000000000,Kendall,0.034229577052526,0.000071805259514
157,15423.000000000000000,Kendall,0.033484469733426,0.000068781788647
158,15418.000000000000000,Kendall,0.034173352509810,0.000071527261958
159,15387.000000000000000,Kendall,0.033963545885967,0.000070687569879
160,15386.000000000000000,Kendall,0.033900525233313,0.000070384307646
161,15384.000000000000000,Kendall,0.033766251991359,0.000069709712837
162,15383.000000000000000,Kendall,0.033731683720948,0.000069609537240
163,15385.000000000000000,Kendall,0.033842323254552,0.000070075473782
164,15382.000000000000000,Kendall,0.031215731663537,0.000060592081794
165,15458.000000000000000,Kendall,0.037825349520316,0.000084368435920
166,15427.000000000000000,Kendall,0.034023946833202,0.000070934818698
167,15428.000000000000000,Kendall,0.033606868640877,0.000069345638380
168,15429.000000000000000,Kendall,0.033482083217858,0.000068752684513
169,15426.000000000000000,Kendall,0.033947999258374,0.000070580303233
170,15425.000000000000000,Kendall,0.033965514718499,0.000070610861333
171,15424.000000000000000,Kendall,0.033980946020723,0.000070684228086
172,15389.000000000000000,Kendall,0.033944620119964,0.000070639377923
173,15390.000000000000000,Kendall,0.034004461540531,0.000070874142464
174,15393.000000000000000,Kendall,0.033904953227588,0.000070410578948
175,15391.000000000000000,Kendall,0.033931383989600,0.000070523690523
176,15392.000000000000000,Kendall,0.033895628576437,0.000070366117041
177,15388.000000000000000,Kendall,0.031450987830456,0.000061455568919
178,15717.000000000000000,Kendall,0.037753204117853,0.000084107211827
179,15433.000000000000000,Kendall,0.034230890765909,0.000071690720802
180,15569.000000000000000,Kendall,0.033610864075718,0.000069367678435
181,15570.000000000000000,Kendall,0.033485186842855,0.000068780087537
182,15432.000000000000000,Kendall,0.034155998906505,0.000071359879937
183,15431.000000000000000,Kendall,0.033886808304985,0.000070325657965
184,15430.000000000000000,Kendall,0.033903242396724,0.000070402063255
185,15399.000000000000000,Kendall,0.033898953440314,0.000070388556178
186,15398.000000000000000,Kendall,0.033890977875649,0.000070349585567
187,15396.000000000000000,Kendall,0.033970634021966,0.000070754716911
188,15395.000000000000000,Kendall,0.033942691007651,0.000070624341261
189,15397.000000000000000,Kendall,0.033898588730379,0.000070410020808
190,15394.000000000000000,Kendall,0.031719177737070,0.000062425276086
191,15784.000000000000000,Kendall,0.036784454572731,0.000080934311477
192,15772.000000000000000,Kendall,0.036831229780482,0.000081103941234
193,15760.000000000000000,Kendall,0.036754031411757,0.000080679002152
194,15748.000000000000000,Kendall,0.036706354966595,0.000080506663081
195,15736.000000000000000,Kendall,0.036783947257635,0.000080760668669
196,15724.000000000000000,Kendall,0.036817827557527,0.000080514995580
197,15713.000000000000000,Kendall,0.033734145925498,0.000069699062537
198,15714.000000000000000,Kendall,0.033699816319797,0.000069535804685
199,15701.000000000000000,Kendall,0.033755029097710,0.000069771009483
200,15702.000000000000000,Kendall,0.033720176620736,0.000069606220888
201,15678.000000000000000,Kendall,0.033777427723348,0.000069862311033
202,15677.000000000000000,Kendall,0.033728660965074,0.000069627084712
203,15690.000000000000000,Kendall,0.033775494882344,0.000069849586501
204,15689.000000000000000,Kendall,0.033726742041441,0.000069614440671
205,15654.000000000000000,Kendall,0.033791716000187,0.000069939576384
206,15666.000000000000000,Kendall,0.033797167644790,0.000069960041760
207,15653.000000000000000,Kendall,0.033799124180324,0.000069976077446
208,15665.000000000000000,Kendall,0.033804582821035,0.000069996761681
209,16013.000000000000000,Kendall,0.033964674585155,0.000070758202701
210,16012.000000000000000,Kendall,0.032804939551965,0.000066484022749
211,16014.000000000000000,Kendall,0.034043656398080,0.000071134952715
212,16015.000000000000000,Kendall,0.034178970353134,0.000071788821860
213,16017.000000000000000,Kendall,0.034176353947529,0.000071728217864
214,15642.000000000000000,Kendall,0.033681408979090,0.000069447310361
215,15641.000000000000000,Kendall,0.033721721321119,0.000069652184091
216,15630.000000000000000,Kendall,0.033610287524534,0.000069184897091
217,15629.000000000000000,Kendall,0.033650642589137,0.000069389884171
218,15618.000000000000000,Kendall,0.033692477016191,0.000069620602597
219,15617.000000000000000,Kendall,0.033756650352589,0.000069930629476
220,15606.000000000000000,Kendall,0.033693502386733,0.000069619802125
221,15605.000000000000000,Kendall,0.033757699962501,0.000069926066832
222,15616.000000000000000,Kendall,0.034022756883173,0.000070926395894
223,15615.000000000000000,Kendall,0.033979874736754,0.000070712696440
224,15604.000000000000000,Kendall,0.034063184484311,0.000071079006749
225,15603.000000000000000,Kendall,0.034020280241795,0.000070865243365
226,15640.000000000000000,Kendall,0.033904430473126,0.000070395983063
227,15639.000000000000000,Kendall,0.033975909428212,0.000070741724300
228,15628.000000000000000,Kendall,0.033906176686806,0.000070396168562
229,15627.000000000000000,Kendall,0.033977681562207,0.000070741999684
230,15652.000000000000000,Kendall,0.033857461165711,0.000070151595834
231,15651.000000000000000,Kendall,0.033775394112740,0.000069756632815
232,15664.000000000000000,Kendall,0.033873990578463,0.000070203095611
233,15663.000000000000000,Kendall,0.033791939998174,0.000069808214763
234,15688.000000000000000,Kendall,0.033855599805444,0.000070072274065
235,15676.000000000000000,Kendall,0.033838594382537,0.000070007850139
236,15687.000000000000000,Kendall,0.033880616945065,0.000070196437386
237,15675.000000000000000,Kendall,0.033863718895852,0.000070132442557
238,15712.000000000000000,Kendall,0.033929840104667,0.000070431749726
239,15711.000000000000000,Kendall,0.033929867954700,0.000070431839817
240,15700.000000000000000,Kendall,0.033932088464291,0.000070439934372
241,15699.000000000000000,Kendall,0.033931983379623,0.000070439421283
242,15710.000000000000000,Kendall,0.033885506627525,0.000070261372737
243,15709.000000000000000,Kendall,0.033874709000104,0.000070200178529
244,15698.000000000000000,Kendall,0.033944790265288,0.000070477772836
245,15697.000000000000000,Kendall,0.033934073766952,0.000070416992130
246,15674.000000000000000,Kendall,0.033959504832346,0.000070510902673
247,15673.000000000000000,Kendall,0.033975097290963,0.000070586897925
248,15686.000000000000000,Kendall,0.033957437289783,0.000070505034565
249,15685.000000000000000,Kendall,0.033973007677925,0.000070580881940
250,15662.000000000000000,Kendall,0.033855026503585,0.000069985372898
251,15661.000000000000000,Kendall,0.033855642703638,0.000069985548764
252,15650.000000000000000,Kendall,0.033876150747463,0.000070061212609
253,15649.000000000000000,Kendall,0.033876865550474,0.000070061779403
254,15638.000000000000000,Kendall,0.034198841574611,0.000071600590249
255,15637.000000000000000,Kendall,0.034214346569992,0.000071670904496
256,15626.000000000000000,Kendall,0.034239037097737,0.000071746447217
257,15625.000000000000000,Kendall,0.034254567787151,0.000071816923724
258,15602.000000000000000,Kendall,0.034027052178952,0.000070824912712
259,15601.000000000000000,Kendall,0.033951638353231,0.000070466548202
260,15614.000000000000000,Kendall,0.034100705453009,0.000071085224003
261,15613.000000000000000,Kendall,0.034025343208381,0.000070727070459
262,15612.000000000000000,Kendall,0.033569755988894,0.000068929690744
263,15600.000000000000000,Kendall,0.033838475906423,0.000069975526223
264,15611.000000000000000,Kendall,0.033754955857176,0.000070421720205
265,15599.000000000000000,Kendall,0.034098947427722,0.000070942635766
266,15624.000000000000000,Kendall,0.033682044847087,0.000069690222901
267,15623.000000000000000,Kendall,0.033603315486285,0.000069361768812
268,15636.000000000000000,Kendall,0.033777788027669,0.000070059851735
269,15635.000000000000000,Kendall,0.033754090348048,0.000069957054349
270,15648.000000000000000,Kendall,0.033584051091395,0.000069050486628
271,15647.000000000000000,Kendall,0.033653126315451,0.000069391790390
272,15660.000000000000000,Kendall,0.033658276766855,0.000069325311998
273,15659.000000000000000,Kendall,0.033727330381441,0.000069666558370
274,15684.000000000000000,Kendall,0.033845553555576,0.000070122921266
275,15683.000000000000000,Kendall,0.033830152623401,0.000070052681200
276,15672.000000000000000,Kendall,0.033809913680067,0.000069995057743
277,15671.000000000000000,Kendall,0.033794381197401,0.000069924271880
278,15708.000000000000000,Kendall,0.033795385518381,0.000069866894295
279,15707.000000000000000,Kendall,0.033750478739286,0.000069646077330
280,15696.000000000000000,Kendall,0.033816728144754,0.000069950286283
281,15695.000000000000000,Kendall,0.033771820122110,0.000069729459953
282,15598.000000000000000,Kendall,0.033679485827586,0.000069446980059
283,15597.000000000000000,Kendall,0.033934381470878,0.000070386067290
284,15610.000000000000000,Kendall,0.034053049430440,0.000069407018249
285,15609.000000000000000,Kendall,0.033917660787681,0.000070293222440
286,15633.000000000000000,Kendall,0.034177580952277,0.000071354260206
287,15621.000000000000000,Kendall,0.034267606228109,0.000071650929725
288,15634.000000000000000,Kendall,0.034246657602710,0.000071708907669
289,15622.000000000000000,Kendall,0.034281196779832,0.000071732912389
290,15658.000000000000000,Kendall,0.033941929087337,0.000070511682003
291,15646.000000000000000,Kendall,0.034058120697086,0.000070930501314
292,15657.000000000000000,Kendall,0.034001460464912,0.000070765024220
293,15645.000000000000000,Kendall,0.034117218505457,0.000071332079360
294,15669.000000000000000,Kendall,0.033749179560718,0.000069693871296
295,15681.000000000000000,Kendall,0.033651737091318,0.000069339031770
296,15670.000000000000000,Kendall,0.033771611894719,0.000069814716757
297,15682.000000000000000,Kendall,0.033674167779003,0.000069459859676
298,15706.000000000000000,Kendall,0.033667575181060,0.000069374334074
299,15705.000000000000000,Kendall,0.033723832415822,0.000069653047613
300,15694.000000000000000,Kendall,0.033612261004923,0.000069167745345
301,15693.000000000000000,Kendall,0.033668492532422,0.000069446455525
302,15594.000000000000000,Kendall,0.033545865713588,0.000068951092269
303,15582.000000000000000,Kendall,0.033230000340415,0.000067622608092
304,15593.000000000000000,Kendall,0.033541579709517,0.000068957398982
305,15581.000000000000000,Kendall,0.032992407709655,0.000066529162412
306,15592.000000000000000,Kendall,0.033971479622492,0.000070551716933
307,15580.000000000000000,Kendall,0.033599405508136,0.000068590463844
308,15591.000000000000000,Kendall,0.033972657060834,0.000070544215838
309,15579.000000000000000,Kendall,0.033724418554218,0.000069197378841
310,15589.000000000000000,Kendall,0.033767794503877,0.000069818575260
311,15577.000000000000000,Kendall,0.033808189314725,0.000069624029000
312,15590.000000000000000,Kendall,0.033936640789998,0.000070415826570
313,15578.000000000000000,Kendall,0.033707167747706,0.000069313648241
314,15587.000000000000000,Kendall,0.034158027766471,0.000071235921726
315,15575.000000000000000,Kendall,0.034407975407748,0.000072183627510
316,15588.000000000000000,Kendall,0.034050340692917,0.000070854296602
317,15576.000000000000000,Kendall,0.033693659320500,0.000068898703803
318,15585.000000000000000,Kendall,0.033783966689569,0.000069865587543
319,15573.000000000000000,Kendall,0.033809531162917,0.000070049850844
320,15586.000000000000000,Kendall,0.033799575880579,0.000069917234357
321,15574.000000000000000,Kendall,0.033857768679944,0.000070223341192
322,15583.000000000000000,Kendall,0.031784220150093,0.000062622505877
323,15584.000000000000000,Kendall,0.033804170620831,0.000069940671003
324,15571.000000000000000,Kendall,0.032004184139422,0.000063544864995
325,15572.000000000000000,Kendall,0.033920010115337,0.000070491558654
326,15703.000000000000000,Kendall,0.032788115397579,0.000066293426102
327,15704.000000000000000,Kendall,0.033815243442528,0.000070016975084
328,15691.000000000000000,Kendall,0.032811603244536,0.000066377891688
329,15692.000000000000000,Kendall,0.033817471673891,0.000070024378183
330,15679.000000000000000,Kendall,0.032624180045585,0.000065633497543
331,15680.000000000000000,Kendall,0.033744585805862,0.000069656495590
332,15667.000000000000000,Kendall,0.032376027573312,0.000064735855902
333,15668.000000000000000,Kendall,0.033746769624433,0.000069662919945
334,15655.000000000000000,Kendall,0.032333375635680,0.000064720360473
335,15656.000000000000000,Kendall,0.033901395847860,0.000070419792150
336,15643.000000000000000,Kendall,0.032144954711686,0.000064029383051
337,15644.000000000000000,Kendall,0.033903250087116,0.000070276919472
338,15631.000000000000000,Kendall,0.031839907643395,0.000062803182765
339,15632.000000000000000,Kendall,0.033803093108541,0.000069922282247
340,15619.000000000000000,Kendall,0.031727625820824,0.000062399288800
341,15620.000000000000000,Kendall,0.033805123969705,0.000069932611312
342,15608.000000000000000,Kendall,0.033812845755763,0.000069985743846
343,15607.000000000000000,Kendall,0.031739847199656,0.000062482513172
344,15596.000000000000000,Kendall,0.033815075787847,0.000069991567968
345,15595.000000000000000,Kendall,0.031779678852102,0.000062624860693
346,8919.000000000000000,Kane,0.033959237187730,0.000070675964706
347,8918.000000000000000,Kane,0.027910062776025,0.000048585840382
348,8816.000000000000000,Kane,0.033918192173970,0.000070459753775
349,8785.000000000000000,Kane,0.034047704890554,0.000070944225677
350,8784.000000000000000,Kane,0.034001234975593,0.000070723609122
351,8783.000000000000000,Kane,0.033845906468247,0.000070107178017
352,8782.000000000000000,Kane,0.033831742349370,0.000069982762126
353,8781.000000000000000,Kane,0.033873170104383,0.000070206185404
354,8780.000000000000000,Kane,0.027275878419857,0.000045549670987
355,9542.000000000000000,Kane,0.026609079309060,0.000043988012925
356,8863.000000000000000,Kane,0.033616580270019,0.000069256098926
357,8862.000000000000000,Kane,0.033471430888085,0.000068570899596
358,8861.000000000000000,Kane,0.033553697076358,0.000068753154844
359,8860.000000000000000,Kane,0.033437928314488,0.000068150934188
360,8859.000000000000000,Kane,0.033256195264808,0.000067335308016
361,8858.000000000000000,Kane,0.033069292141332,0.000066402016774
362,8827.000000000000000,Kane,0.033125094022794,0.000066494532485
363,8826.000000000000000,Kane,0.033174756746250,0.000066735257091
364,8825.000000000000000,Kane,0.033140995464724,0.000066654777787
365,8824.000000000000000,Kane,0.033124158574700,0.000066568597721
366,8823.000000000000000,Kane,0.032966438246136,0.000065810249191
367,8822.000000000000000,Kane,0.026496189518357,0.000043862947765
368,9548.000000000000000,Kane,0.026796747767283,0.000044582622787
369,8869.000000000000000,Kane,0.033628576678183,0.000069376264481
370,8868.000000000000000,Kane,0.033620467234867,0.000069296319277
371,8867.000000000000000,Kane,0.033845638090051,0.000070112162679
372,8866.000000000000000,Kane,0.033846777064441,0.000070115987712
373,8865.000000000000000,Kane,0.033897353984937,0.000070298564587
374,8864.000000000000000,Kane,0.033897091964662,0.000070294642850
375,8833.000000000000000,Kane,0.033846379188588,0.000070099333969
376,8832.000000000000000,Kane,0.033847757967922,0.000070112538378
377,8831.000000000000000,Kane,0.033843904370991,0.000070104868027
378,8830.000000000000000,Kane,0.033845033248991,0.000070111105189
379,8829.000000000000000,Kane,0.033845999696563,0.000070114942885
380,8828.000000000000000,Kane,0.027743617813734,0.000048014945345
381,9554.000000000000000,Kane,0.026947138340246,0.000045134776005
382,8875.000000000000000,Kane,0.033757217905182,0.000069908954457
383,8874.000000000000000,Kane,0.033712051672760,0.000069704539765
384,8873.000000000000000,Kane,0.033872786739697,0.000070256960856
385,8872.000000000000000,Kane,0.033854474788292,0.000070168844248
386,8871.000000000000000,Kane,0.033954910022803,0.000070570309895
387,8870.000000000000000,Kane,0.034033443504880,0.000070949612028
388,8839.000000000000000,Kane,0.033993850175133,0.000070845754390
389,8838.000000000000000,Kane,0.033983447872005,0.000070790991602
390,8837.000000000000000,Kane,0.033953214704911,0.000070653385568
391,8836.000000000000000,Kane,0.033917549473911,0.000070480156061
392,8835.000000000000000,Kane,0.033913262168262,0.000070441351023
393,8834.000000000000000,Kane,0.027828034855166,0.000048336998351
394,9560.000000000000000,Kane,0.027023349951038,0.000045360974443
395,8881.000000000000000,Kane,0.033817084214074,0.000070204095605
396,8880.000000000000000,Kane,0.033768011415515,0.000069907510594
397,8879.000000000000000,Kane,0.033833252031465,0.000070112767693
398,8878.000000000000000,Kane,0.033814132892429,0.000070022600401
399,8877.000000000000000,Kane,0.033873711400984,0.000070274698119
400,8876.000000000000000,Kane,0.033952682906115,0.000070656387923
401,8845.000000000000000,Kane,0.034055090501149,0.000071069199444
402,8844.000000000000000,Kane,0.034044354972877,0.000071015418895
403,8843.000000000000000,Kane,0.033962065927284,0.000070687211066
404,8842.000000000000000,Kane,0.033926517535468,0.000070514840891
405,8841.000000000000000,Kane,0.033910940373022,0.000070432998512
406,8840.000000000000000,Kane,0.027780904010147,0.000048126682293
407,9566.000000000000000,Kane,0.027136544586434,0.000045837424544
408,8887.000000000000000,Kane,0.033794883292435,0.000069987406883
409,8886.000000000000000,Kane,0.033772749526199,0.000069899934344
410,8885.000000000000000,Kane,0.033850699381613,0.000070184730781
411,8884.000000000000000,Kane,0.033857458917367,0.000070217735047
412,8883.000000000000000,Kane,0.033887869660053,0.000070343320107
413,8882.000000000000000,Kane,0.033915275107087,0.000070469282373
414,8851.000000000000000,Kane,0.033959658683868,0.000070635512169
415,8850.000000000000000,Kane,0.033940267367792,0.000070547227523
416,8849.000000000000000,Kane,0.033926075892633,0.000070522231813
417,8848.000000000000000,Kane,0.033983747303554,0.000070801324498
418,8847.000000000000000,Kane,0.034029185906227,0.000071007965161
419,8846.000000000000000,Kane,0.027958213785849,0.000048788712767
420,9572.000000000000000,Kane,0.027213951107368,0.000046042123361
421,8893.000000000000000,Kane,0.033795984397106,0.000070078300718
422,8892.000000000000000,Kane,0.033767938312414,0.000069881571319
423,8891.000000000000000,Kane,0.033913538095338,0.000070412226503
424,8890.000000000000000,Kane,0.033920871440112,0.000070446901821
425,8889.000000000000000,Kane,0.033957949875292,0.000070595390401
426,8888.000000000000000,Kane,0.033986952841377,0.000070727966763
427,8857.000000000000000,Kane,0.033835941969081,0.000070184944853
428,8856.000000000000000,Kane,0.033815179025433,0.000070091204895
429,8855.000000000000000,Kane,0.033901800509074,0.000070431178095
430,8854.000000000000000,Kane,0.033959575868497,0.000070711437248
431,8853.000000000000000,Kane,0.034026502784338,0.000070997856974
432,8852.000000000000000,Kane,0.028088817545867,0.000049207750504
433,9614.000000000000000,Kane,0.027256916534784,0.000046337963139
434,8935.000000000000000,Kane,0.033748748147864,0.000069769654735
435,8934.000000000000000,Kane,0.033747015220132,0.000069762636112
436,8933.000000000000000,Kane,0.033908223615645,0.000070387272008
437,8932.000000000000000,Kane,0.033976379728680,0.000070716945562
438,8931.000000000000000,Kane,0.034112458635618,0.000071269039135
439,8930.000000000000000,Kane,0.034139314741227,0.000071395714157
440,8899.000000000000000,Kane,0.033921375949709,0.000070636564239
441,8898.000000000000000,Kane,0.033970763460004,0.000070869351644
442,8897.000000000000000,Kane,0.034036367912817,0.000071095041404
443,8896.000000000000000,Kane,0.033957909083755,0.000070719052096
444,8895.000000000000000,Kane,0.034012331481828,0.000070925945992
445,8894.000000000000000,Kane,0.028144036100569,0.000049450540696
446,9617.000000000000000,Kane,0.027468642941131,0.000047015971266
447,8941.000000000000000,Kane,0.033785646018570,0.000069907760979
448,8940.000000000000000,Kane,0.033783690680706,0.000069896167429
449,8939.000000000000000,Kane,0.033843428361400,0.000070150501357
450,8938.000000000000000,Kane,0.033911919624749,0.000070482087515
451,8937.000000000000000,Kane,0.034179568926395,0.000071514956664
452,8936.000000000000000,Kane,0.034204816699303,0.000071634338301
453,8905.000000000000000,Kane,0.033980309702907,0.000070850411795
454,8904.000000000000000,Kane,0.034028659851747,0.000071078591131
455,8903.000000000000000,Kane,0.034016433631938,0.000071024287763
456,8902.000000000000000,Kane,0.033938897918724,0.000070652337300
457,8901.000000000000000,Kane,0.034009611942711,0.000070911309031
458,8900.000000000000000,Kane,0.028004294633506,0.000048874327301
459,9620.000000000000000,Kane,0.027710321483972,0.000047844170991
460,8947.000000000000000,Kane,0.033949440276378,0.000070680028289
461,8946.000000000000000,Kane,0.034019797199624,0.000071020740777
462,8945.000000000000000,Kane,0.034031669657692,0.000071105707639
463,8944.000000000000000,Kane,0.034036515687165,0.000071129704531
464,8943.000000000000000,Kane,0.034325664770351,0.000072168333994
465,8942.000000000000000,Kane,0.034275044646251,0.000071919663025
466,8911.000000000000000,Kane,0.033926705420590,0.000070566601409
467,8910.000000000000000,Kane,0.033849822456430,0.000070196125252
468,8909.000000000000000,Kane,0.033791640767582,0.000069943769926
469,8908.000000000000000,Kane,0.033793903271752,0.000069954763297
470,8907.000000000000000,Kane,0.033848692254627,0.000070139536737
471,8906.000000000000000,Kane,0.027724600253785,0.000047930638971
472,9632.000000000000000,Kane,0.027706877636573,0.000047829137372
473,8953.000000000000000,Kane,0.033938892408352,0.000070646532516
474,8952.000000000000000,Kane,0.034008412016599,0.000070978691115
475,8951.000000000000000,Kane,0.034015928225549,0.000071047882287
476,8950.000000000000000,Kane,0.034020078823252,0.000071069709695
477,8949.000000000000000,Kane,0.034359422605330,0.000072295640166
478,8948.000000000000000,Kane,0.034308697036792,0.000072046265290
479,8917.000000000000000,Kane,0.033918594066466,0.000070542188515
480,8916.000000000000000,Kane,0.033842074685895,0.000070171462442
481,8915.000000000000000,Kane,0.033816399826222,0.000070035235700
482,8914.000000000000000,Kane,0.033818670271442,0.000070045839409
483,8913.000000000000000,Kane,0.033848169114566,0.000070139601978
484,8912.000000000000000,Kane,0.027811065420998,0.000048244043977
485,9635.000000000000000,Kane,0.027776563465730,0.000048085315293
486,8959.000000000000000,Kane,0.033871956215548,0.000070295845511
487,8958.000000000000000,Kane,0.033862342323322,0.000070247333163
488,8957.000000000000000,Kane,0.033819995181806,0.000070070045701
489,8956.000000000000000,Kane,0.033802158858846,0.000069978523652
490,8955.000000000000000,Kane,0.034127611646639,0.000071191771045
491,8954.000000000000000,Kane,0.034185857320887,0.000071487125639
492,8923.000000000000000,Kane,0.033897791181726,0.000070476854526
493,8922.000000000000000,Kane,0.033899589592740,0.000070486396150
494,8921.000000000000000,Kane,0.034005153024878,0.000070878384087
495,8920.000000000000000,Kane,0.034015360280026,0.000070925607718
496,9638.000000000000000,Kane,0.027872497236217,0.000048443910620
497,8965.000000000000000,Kane,0.033930990220236,0.000070653286790
498,8964.000000000000000,Kane,0.033922178844922,0.000070483586542
499,8963.000000000000000,Kane,0.033874841102325,0.000070300961087
500,8962.000000000000000,Kane,0.033858129622392,0.000070176948709
501,8961.000000000000000,Kane,0.034019375885404,0.000070800488066
502,8960.000000000000000,Kane,0.034078900897385,0.000071096903200
503,8929.000000000000000,Kane,0.033849877133985,0.000070337716955
504,8928.000000000000000,Kane,0.033851393342868,0.000070314957102
505,8927.000000000000000,Kane,0.034077802036476,0.000071101467503
506,8926.000000000000000,Kane,0.034122310551024,0.000071311705780
507,8925.000000000000000,Kane,0.033985922923660,0.000070937910912
508,8924.000000000000000,Kane,0.027888559994930,0.000048600808761
509,15220.000000000000000,Kendall,0.041349677288575,0.000105833256042
510,15189.000000000000000,Kendall,0.037435238983041,0.000087577444680
511,15188.000000000000000,Kendall,0.038319025727010,0.000091672896398
512,15187.000000000000000,Kendall,0.037648793402237,0.000088498969736
513,15186.000000000000000,Kendall,0.037490887432457,0.000087761906609
514,15185.000000000000000,Kendall,0.037295735076872,0.000086765258795
515,15184.000000000000000,Kendall,0.036985465746325,0.000085251954527
516,15153.000000000000000,Kendall,0.036249984023770,0.000081927325018
517,15152.000000000000000,Kendall,0.036055984286638,0.000080971945742
518,15151.000000000000000,Kendall,0.036322794224108,0.000082084818378
519,15150.000000000000000,Kendall,0.036248044064405,0.000081762102320
520,15149.000000000000000,Kendall,0.036075440727406,0.000080767706867
521,15148.000000000000000,Kendall,0.032448484209452,0.000065871834507
522,15226.000000000000000,Kendall,0.037254274274539,0.000082451339424
523,15194.000000000000000,Kendall,0.033988807017125,0.000070620227388
524,15193.000000000000000,Kendall,0.033868475992632,0.000070185372228
525,15195.000000000000000,Kendall,0.033657640569316,0.000069422155331
526,15192.000000000000000,Kendall,0.033870601865127,0.000070193381914
527,15191.000000000000000,Kendall,0.033893650644739,0.000070270093867
528,15157.000000000000000,Kendall,0.033761531453161,0.000069793651119
529,15158.000000000000000,Kendall,0.033496097250944,0.000068824110403
530,15190.000000000000000,Kendall,0.033895162620670,0.000070272552245
531,15159.000000000000000,Kendall,0.033497400188082,0.000068825039404
532,15156.000000000000000,Kendall,0.033762781104236,0.000069789254613
533,15155.000000000000000,Kendall,0.033824446379470,0.000069999539268
534,15154.000000000000000,Kendall,0.030565217495515,0.000058207887676
535,15232.000000000000000,Kendall,0.037317803822830,0.000082787132162
536,15199.000000000000000,Kendall,0.033899915017541,0.000070324963397
537,15200.000000000000000,Kendall,0.033861440470825,0.000070217911762
538,15201.000000000000000,Kendall,0.033897626916371,0.000070397188408
539,15198.000000000000000,Kendall,0.033865455614180,0.000070159228299
